,Date,Rainfall_Terni,Flow_Rate_Lupa
2368,2015-06-27,1.915,-97.26
2369,2015-06-28,1.915,-97.27
2370,2015-06-29,1.915,-97.28
2371,2015-06-30,1.915,-97.29
2372,2015-07-01,0.852,-97.3
2373,2015-07-02,0.852,-97.31
2374,2015-07-03,0.852,-97.32
2375,2015-07-04,0.852,
2376,2015-07-05,0.852,
2377,2015-07-06,0.852,-97.33
2378,2015-07-07,0.852,-97.34
2379,2015-07-08,0.852,-97.35
2380,2015-07-09,0.852,-97.36
2381,2015-07-10,0.852,-97.37
2382,2015-07-11,0.852,-97.38
2383,2015-07-12,0.852,-97.39
2384,2015-07-13,0.852,-97.4
2385,2015-07-14,0.852,-97.41
2386,2015-07-15,0.852,-97.42
2387,2015-07-16,0.852,-97.43
2388,2015-07-17,0.852,-97.44
2389,2015-07-18,0.852,-97.45
2390,2015-07-19,0.852,-97.46
2391,2015-07-20,0.852,-97.47
2392,2015-07-21,0.852,-97.48
2393,2015-07-22,0.852,-97.49
2394,2015-07-23,0.852,-97.5
2395,2015-07-24,0.852,-97.51
2396,2015-07-25,0.852,-97.52
2397,2015-07-26,0.852,-97.53
2398,2015-07-27,0.852,-97.54
2399,2015-07-28,0.852,-97.57
2400,2015-07-29,0.852,-97.58
2401,2015-07-30,0.852,-97.59
2402,2015-07-31,0.852,-97.6
2403,2015-08-01,2.927,-97.61
2404,2015-08-02,2.927,-97.62
2405,2015-08-03,2.927,-97.63
2406,2015-08-04,2.927,-97.64
2407,2015-08-05,2.927,-97.65
2408,2015-08-06,2.927,-97.66
2409,2015-08-07,2.927,-97.67
2410,2015-08-08,2.927,-97.68
2411,2015-08-09,2.927,-97.69
2412,2015-08-10,2.927,-97.7
2413,2015-08-11,2.927,-97.71
2414,2015-08-12,2.927,-97.72
2415,2015-08-13,2.927,-97.73
2416,2015-08-14,2.927,-97.74
2417,2015-08-15,2.927,-97.75
2418,2015-08-16,2.927,-97.76
2419,2015-08-17,2.927,-97.77
2420,2015-08-18,2.927,-97.78
2421,2015-08-19,2.927,-97.79
2422,2015-08-20,2.927,-97.8
2423,2015-08-21,2.927,-97.81
2424,2015-08-22,2.927,-97.82
2425,2015-08-23,2.927,-97.83
2426,2015-08-24,2.927,-97.84
2427,2015-08-25,2.927,
2428,2015-08-26,2.927,
2429,2015-08-27,2.927,-97.85
2430,2015-08-28,2.927,-97.86
2431,2015-08-29,2.927,-97.87
2432,2015-08-30,2.927,-97.88
2433,2015-08-31,2.927,-97.89
2434,2015-09-01,1.71,-97.9
2435,2015-09-02,1.71,-97.91
2436,2015-09-03,1.71,-97.92
2437,2015-09-04,1.71,-97.93
2438,2015-09-05,1.71,-97.94
2439,2015-09-06,1.71,-97.95
2440,2015-09-07,1.71,-97.96
2441,2015-09-08,1.71,-97.97
2442,2015-09-09,1.71,-97.98
2443,2015-09-10,1.71,-97.99
2444,2015-09-11,1.71,-98.0
2445,2015-09-12,1.71,-98.01
2446,2015-09-13,1.71,-98.02
2447,2015-09-14,1.71,-98.03
2448,2015-09-15,1.71,-98.04
2449,2015-09-16,1.71,-98.07
2450,2015-09-17,1.71,-98.08
2451,2015-09-18,1.71,-98.09
2452,2015-09-19,1.71,-98.1
2453,2015-09-20,1.71,-98.11
2454,2015-09-21,1.71,-98.12
2455,2015-09-22,1.71,-98.13
2456,2015-09-23,1.71,-98.14
2457,2015-09-24,1.71,-98.15
2458,2015-09-25,1.71,-98.16
2459,2015-09-26,1.71,-98.17
2460,2015-09-27,1.71,-98.18
2461,2015-09-28,1.71,-98.19
2462,2015-09-29,1.71,-98.2
2463,2015-09-30,1.71,-98.21
2464,2015-10-01,4.232,-98.22
2465,2015-10-02,4.232,-98.23
2466,2015-10-03,4.232,-98.24
2467,2015-10-04,4.232,-98.25
2468,2015-10-05,4.232,-98.26
2469,2015-10-06,4.232,-98.27
2470,2015-10-07,4.232,-98.28
2471,2015-10-08,4.232,-98.29
2472,2015-10-09,4.232,-98.3
2473,2015-10-10,4.232,-98.31
2474,2015-10-11,4.232,-98.32
2475,2015-10-12,4.232,-98.33
2476,2015-10-13,4.232,-98.34
2477,2015-10-14,4.232,-98.35
2478,2015-10-15,4.232,-98.36
2479,2015-10-16,4.232,
2480,2015-10-17,4.232,
2481,2015-10-18,4.232,-98.37
2482,2015-10-19,4.232,-98.38
2483,2015-10-20,4.232,-98.39
2484,2015-10-21,4.232,-98.4
2485,2015-10-22,4.232,-98.41
2486,2015-10-23,4.232,-98.42
2487,2015-10-24,4.232,-98.43
2488,2015-10-25,4.232,-98.44
2489,2015-10-26,4.232,-98.45
2490,2015-10-27,4.232,-98.46
2491,2015-10-28,4.232,-98.47
2492,2015-10-29,4.232,-98.48
2493,2015-10-30,4.232,-98.49
2494,2015-10-31,4.232,-98.5
2495,2015-11-01,1.562,-98.51
2496,2015-11-02,1.562,-98.52
2497,2015-11-03,1.562,-98.53
2498,2015-11-04,1.562,-98.54
2499,2015-11-05,1.562,-98.57
2500,2015-11-06,1.562,-98.58
2501,2015-11-07,1.562,-98.59
2502,2015-11-08,1.562,-98.6
2503,2015-11-09,1.562,-98.61
2504,2015-11-10,1.562,-98.62
2505,2015-11-11,1.562,-98.63
2506,2015-11-12,1.562,-98.64
2507,2015-11-13,1.562,-98.65
2508,2015-11-14,1.562,-98.66
2509,2015-11-15,1.562,-98.67
2510,2015-11-16,1.562,-98.68
2511,2015-11-17,1.562,-98.69
2512,2015-11-18,1.562,-98.7
2513,2015-11-19,1.562,-98.71
2514,2015-11-20,1.562,-98.72
2515,2015-11-21,1.562,-98.73
2516,2015-11-22,1.562,-98.74
2517,2015-11-23,1.562,-98.75
2518,2015-11-24,1.562,-98.76
2519,2015-11-25,1.562,-98.77
2520,2015-11-26,1.562,-98.78
2521,2015-11-27,1.562,-98.79
2522,2015-11-28,1.562,-98.8
2523,2015-11-29,1.562,-98.81
2524,2015-11-30,1.562,-98.82
2525,2015-12-01,0.184,-98.83
2526,2015-12-02,0.184,-98.84
2527,2015-12-03,0.184,-98.85
2528,2015-12-04,0.184,-98.86
2529,2015-12-05,0.184,-98.87
2530,2015-12-06,0.184,-98.88
2531,2015-12-07,0.184,
2532,2015-12-08,0.184,
2533,2015-12-09,0.184,-98.89
2534,2015-12-10,0.184,-98.9
2535,2015-12-11,0.184,-98.91
2536,2015-12-12,0.184,-98.92
2537,2015-12-13,0.184,-98.93
2538,2015-12-14,0.184,-98.94
2539,2015-12-15,0.184,-98.95
2540,2015-12-16,0.184,-98.96
2541,2015-12-17,0.184,-98.97
2542,2015-12-18,0.184,-98.98
2543,2015-12-19,0.184,-98.99
2544,2015-12-20,0.184,-99.0
2545,2015-12-21,0.184,-99.01
2546,2015-12-22,0.184,-99.02
2547,2015-12-23,0.184,-99.03
2548,2015-12-24,0.184,-99.04
2549,2015-12-25,0.184,-99.07
2550,2015-12-26,0.184,-99.08
2551,2015-12-27,0.184,-99.09
2552,2015-12-28,0.184,-99.1
2553,2015-12-29,0.184,-99.11
2554,2015-12-30,0.184,-99.12
2555,2015-12-31,0.184,-99.13
2556,2016-01-01,1.608,-99.14
2557,2016-01-02,1.608,-99.15
2558,2016-01-03,1.608,-99.16
2559,2016-01-04,1.608,-99.17
2560,2016-01-05,1.608,-99.18
2561,2016-01-06,1.608,-99.19
2562,2016-01-07,1.608,-99.2
2563,2016-01-08,1.608,-99.21
2564,2016-01-09,1.608,-99.22
2565,2016-01-10,1.608,-99.23
2566,2016-01-11,1.608,-99.24
2567,2016-01-12,1.608,-99.25
2568,2016-01-13,1.608,-99.26
2569,2016-01-14,1.608,-99.27
2570,2016-01-15,1.608,-99.28
2571,2016-01-16,1.608,-99.29
2572,2016-01-17,1.608,-99.3
2573,2016-01-18,1.608,-99.31
2574,2016-01-19,1.608,-99.32
2575,2016-01-20,1.608,-99.33
2576,2016-01-21,1.608,-99.34
2577,2016-01-22,1.608,-99.35
2578,2016-01-23,1.608,-99.36
2579,2016-01-24,1.608,-99.37
2580,2016-01-25,1.608,-99.38
2581,2016-01-26,1.608,-99.39
2582,2016-01-27,1.608,-99.4
2583,2016-01-28,1.608,
2584,2016-01-29,1.608,
2585,2016-01-30,1.608,-99.41
2586,2016-01-31,1.608,-99.42
2587,2016-02-01,4.733,-99.43
2588,2016-02-02,4.733,-99.44
2589,2016-02-03,4.733,-99.45
2590,2016-02-04,4.733,-99.46
2591,2016-02-05,4.733,-99.47
2592,2016-02-06,4.733,-99.48
2593,2016-02-07,4.733,-99.49
2594,2016-02-08,4.733,-99.5
2595,2016-02-09,4.733,-99.51
2596,2016-02-10,4.733,-99.52
2597,2016-02-11,4.733,-99.53
2598,2016-02-12,4.733,-99.54
2599,2016-02-13,4.733,-99.57
2600,2016-02-14,4.733,-99.58
2601,2016-02-15,4.733,-99.59
2602,2016-02-16,4.733,-99.6
2603,2016-02-17,4.733,-99.61
2604,2016-02-18,4.733,-99.62
2605,2016-02-19,4.733,-99.63
2606,2016-02-20,4.733,-99.64
2607,2016-02-21,4.733,-99.65
2608,2016-02-22,4.733,-99.66
2609,2016-02-23,4.733,-99.67
2610,2016-02-24,4.733,-99.68
2611,2016-02-25,4.733,-99.69
2612,2016-02-26,4.733,-99.7
2613,2016-02-27,4.733,-99.71
2614,2016-02-28,4.733,-99.72
2615,2016-02-29,4.733,-99.73
2616,2016-03-01,1.867,-99.74
2617,2016-03-02,1.867,-99.75
2618,2016-03-03,1.867,-99.76
2619,2016-03-04,1.867,-99.77
2620,2016-03-05,1.867,-99.78
2621,2016-03-06,1.867,-99.79
2622,2016-03-07,1.867,-99.8
2623,2016-03-08,1.867,-99.81
2624,2016-03-09,1.867,-99.82
2625,2016-03-10,1.867,-99.83
2626,2016-03-11,1.867,-99.84
2627,2016-03-12,1.867,-99.85
2628,2016-03-13,1.867,-99.86
2629,2016-03-14,1.867,-99.87
2630,2016-03-15,1.867,-99.88
2631,2016-03-16,1.867,-99.89
2632,2016-03-17,1.867,-99.9
2633,2016-03-18,1.867,-99.91
2634,2016-03-19,1.867,-99.92
2635,2016-03-20,1.867,
2636,2016-03-21,1.867,
2637,2016-03-22,1.867,-99.93
2638,2016-03-23,1.867,-99.94
2639,2016-03-24,1.867,-99.95
2640,2016-03-25,1.867,-99.96
2641,2016-03-26,1.867,-99.97
2642,2016-03-27,1.867,-99.98
2643,2016-03-28,1.867,-99.99
2644,2016-03-29,1.867,-100.0
2645,2016-03-30,1.867,-100.01
2646,2016-03-31,1.867,-100.02
2647,2016-04-01,1.651,-100.03
2648,2016-04-02,1.651,-100.04
2649,2016-04-03,1.651,-100.07
2650,2016-04-04,1.651,-100.08
2651,2016-04-05,1.651,-100.09
2652,2016-04-06,1.651,-100.1
2653,2016-04-07,1.651,-100.11
2654,2016-04-08,1.651,-100.12
2655,2016-04-09,1.651,-100.13
2656,2016-04-10,1.651,-100.14
2657,2016-04-11,1.651,-100.15
2658,2016-04-12,1.651,-100.16
2659,2016-04-13,1.651,-100.17
2660,2016-04-14,1.651,-100.18
2661,2016-04-15,1.651,-100.19
2662,2016-04-16,1.651,-100.2
2663,2016-04-17,1.651,-100.21
2664,2016-04-18,1.651,-100.22
2665,2016-04-19,1.651,-100.23
2666,2016-04-20,1.651,-100.24
2667,2016-04-21,1.651,-100.25
2668,2016-04-22,1.651,-100.26
2669,2016-04-23,1.651,-100.27
2670,2016-04-24,1.651,-100.28
2671,2016-04-25,1.651,-100.29
2672,2016-04-26,1.651,-100.3
2673,2016-04-27,1.651,-100.31
2674,2016-04-28,1.651,-100.32
2675,2016-04-29,1.651,-100.33
2676,2016-04-30,1.651,-100.34
2677,2016-05-01,2.271,-100.35
2678,2016-05-02,2.271,-100.36
2679,2016-05-03,2.271,-100.37
2680,2016-05-04,2.271,-100.38
2681,2016-05-05,2.271,-100.39
2682,2016-05-06,2.271,-100.4
2683,2016-05-07,2.271,-100.41
2684,2016-05-08,2.271,-100.42
2685,2016-05-09,2.271,-100.43
2686,2016-05-10,2.271,-100.44
2687,2016-05-11,2.271,
2688,2016-05-12,2.271,
2689,2016-05-13,2.271,-100.45
2690,2016-05-14,2.271,-100.46
2691,2016-05-15,2.271,-100.47
2692,2016-05-16,2.271,-100.48
2693,2016-05-17,2.271,-100.49
2694,2016-05-18,2.271,-100.5
2695,2016-05-19,2.271,-100.51
2696,2016-05-20,2.271,-100.52
2697,2016-05-21,2.271,-100.53
2698,2016-05-22,2.271,-100.54
2699,2016-05-23,2.271,-100.57
2700,2016-05-24,2.271,-100.58
2701,2016-05-25,2.271,-100.59
2702,2016-05-26,2.271,-100.6
2703,2016-05-27,2.271,-100.61
2704,2016-05-28,2.271,-100.62
2705,2016-05-29,2.271,-100.63
2706,2016-05-30,2.271,-100.64
2707,2016-05-31,2.271,-100.65
2708,2016-06-01,2.927,-100.66
2709,2016-06-02,2.927,-100.67
2710,2016-06-03,2.927,-100.68
2711,2016-06-04,2.927,-100.69
2712,2016-06-05,2.927,-100.7
2713,2016-06-06,2.927,-100.71
2714,2016-06-07,2.927,-100.72
2715,2016-06-08,2.927,-100.73
2716,2016-06-09,2.927,-100.74
2717,2016-06-10,2.927,-100.75
2718,2016-06-11,2.927,-100.76
2719,2016-06-12,2.927,-100.77
2720,2016-06-13,2.927,-100.78
2721,2016-06-14,2.927,-100.79
2722,2016-06-15,2.927,-100.8
2723,2016-06-16,2.927,-100.81
2724,2016-06-17,2.927,-100.82
2725,2016-06-18,2.927,-100.83
2726,2016-06-19,2.927,-100.84
2727,2016-06-20,2.927,-100.85
2728,2016-06-21,2.927,-100.86
2729,2016-06-22,2.927,-100.87
2730,2016-06-23,2.927,-100.88
2731,2016-06-24,2.927,-100.89
2732,2016-06-25,2.927,-100.9
2733,2016-06-26,2.927,-100.91
2734,2016-06-27,2.927,-100.92
2735,2016-06-28,2.927,-100.93
2736,2016-06-29,2.927,-100.94
2737,2016-06-30,2.927,-100.95
2738,2016-07-01,1.244,-100.96
2739,2016-07-02,1.244,
2740,2016-07-03,1.244,
2741,2016-07-04,1.244,-100.97
2742,2016-07-05,1.244,-100.98
2743,2016-07-06,1.244,-100.99
2744,2016-07-07,1.244,-101.0
2745,2016-07-08,1.244,-101.01
2746,2016-07-09,1.244,-101.02
2747,2016-07-10,1.244,-101.03
2748,2016-07-11,1.244,-101.04
2749,2016-07-12,1.244,-101.07
2750,2016-07-13,1.244,-101.08
2751,2016-07-14,1.244,-101.09
2752,2016-07-15,1.244,-101.1
2753,2016-07-16,1.244,-101.11
2754,2016-07-17,1.244,-101.12
2755,2016-07-18,1.244,-101.13
2756,2016-07-19,1.244,-101.14
2757,2016-07-20,1.244,-101.15
2758,2016-07-21,1.244,-101.16
2759,2016-07-22,1.244,-101.17
2760,2016-07-23,1.244,-101.18
2761,2016-07-24,1.244,-101.19
2762,2016-07-25,1.244,-101.2
2763,2016-07-26,1.244,-101.21
2764,2016-07-27,1.244,-101.22
2765,2016-07-28,1.244,-101.23
2766,2016-07-29,1.244,-101.24
2767,2016-07-30,1.244,-101.25
2768,2016-07-31,1.244,-101.26
2769,2016-08-01,1.167,-101.27
2770,2016-08-02,1.167,-101.28
2771,2016-08-03,1.167,-101.29
2772,2016-08-04,1.167,-101.3
2773,2016-08-05,1.167,-101.31
2774,2016-08-06,1.167,-101.32
2775,2016-08-07,1.167,-101.33
2776,2016-08-08,1.167,-101.34
2777,2016-08-09,1.167,-101.35
2778,2016-08-10,1.167,-101.36
2779,2016-08-11,1.167,-101.37
2780,2016-08-12,1.167,-101.38
2781,2016-08-13,1.167,-101.39
2782,2016-08-14,1.167,-101.4
2783,2016-08-15,1.167,-101.41
2784,2016-08-16,1.167,-101.42
2785,2016-08-17,1.167,-101.43
2786,2016-08-18,1.167,-101.44
2787,2016-08-19,1.167,-101.45
2788,2016-08-20,1.167,-101.46
2789,2016-08-21,1.167,-101.47
2790,2016-08-22,1.167,-101.48
2791,2016-08-23,1.167,
2792,2016-08-24,1.167,
2793,2016-08-25,1.167,-101.49
2794,2016-08-26,1.167,-101.5
2795,2016-08-27,1.167,-101.51
2796,2016-08-28,1.167,-101.52
2797,2016-08-29,1.167,-101.53
2798,2016-08-30,1.167,-101.54
2799,2016-08-31,1.167,-101.57
2800,2016-09-01,3.581,-101.58
2801,2016-09-02,3.581,-101.59
2802,2016-09-03,3.581,-101.6
2803,2016-09-04,3.581,-101.61
2804,2016-09-05,3.581,-101.62
2805,2016-09-06,3.581,-101.63
2806,2016-09-07,3.581,-101.64
2807,2016-09-08,3.581,-101.65
2808,2016-09-09,3.581,-101.66
2809,2016-09-10,3.581,-101.67
2810,2016-09-11,3.581,-101.68
2811,2016-09-12,3.581,-101.69
2812,2016-09-13,3.581,-101.7
2813,2016-09-14,3.581,-101.71
2814,2016-09-15,3.581,-101.72
2815,2016-09-16,3.581,-101.73
2816,2016-09-17,3.581,-101.74
2817,2016-09-18,3.581,-101.75
2818,2016-09-19,3.581,-101.76
2819,2016-09-20,3.581,-101.77
2820,2016-09-21,3.581,-101.78
2821,2016-09-22,3.581,-101.79
2822,2016-09-23,3.581,-101.8
2823,2016-09-24,3.581,-101.81
2824,2016-09-25,3.581,-101.82
2825,2016-09-26,3.581,-101.83
2826,2016-09-27,3.581,-101.84
2827,2016-09-28,3.581,-101.85
2828,2016-09-29,3.581,-101.86
2829,2016-09-30,3.581,-101.87
2830,2016-10-01,4.03,-101.88
2831,2016-10-02,4.03,-101.89
2832,2016-10-03,4.03,-101.9
2833,2016-10-04,4.03,-101.91
2834,2016-10-05,4.03,-101.92
2835,2016-10-06,4.03,-101.93
2836,2016-10-07,4.03,-101.94
2837,2016-10-08,4.03,-101.95
2838,2016-10-09,4.03,-101.96
2839,2016-10-10,4.03,-101.97
2840,2016-10-11,4.03,-101.98
2841,2016-10-12,4.03,-101.99
2842,2016-10-13,4.03,-102.0
2843,2016-10-14,4.03,
2844,2016-10-15,4.03,
2845,2016-10-16,4.03,-102.01
2846,2016-10-17,4.03,-102.02
2847,2016-10-18,4.03,-102.03
2848,2016-10-19,4.03,-102.04
2849,2016-10-20,4.03,-102.07
2850,2016-10-21,4.03,-102.08
2851,2016-10-22,4.03,-102.09
2852,2016-10-23,4.03,-102.1
2853,2016-10-24,4.03,-102.11
2854,2016-10-25,4.03,-102.12
2855,2016-10-26,4.03,-102.13
2856,2016-10-27,4.03,-102.14
2857,2016-10-28,4.03,-102.15
2858,2016-10-29,4.03,-102.16
2859,2016-10-30,4.03,-102.17
2860,2016-10-31,4.03,-102.18
2861,2016-11-01,2.913,-102.19
2862,2016-11-02,2.913,-102.2
2863,2016-11-03,2.913,-102.21
2864,2016-11-04,2.913,-102.22
2865,2016-11-05,2.913,-102.23
2866,2016-11-06,2.913,-102.24
2867,2016-11-07,2.913,-102.25
2868,2016-11-08,2.913,-102.26
2869,2016-11-09,2.913,-102.27
2870,2016-11-10,2.913,-102.28
2871,2016-11-11,2.913,-102.29
2872,2016-11-12,2.913,-102.3
2873,2016-11-13,2.913,-102.31
2874,2016-11-14,2.913,-102.32
2875,2016-11-15,2.913,-102.33
2876,2016-11-16,2.913,-102.34
2877,2016-11-17,2.913,-102.35
2878,2016-11-18,2.913,-102.36
2879,2016-11-19,2.913,-102.37
2880,2016-11-20,2.913,-102.38
2881,2016-11-21,2.913,-102.39
2882,2016-11-22,2.913,-102.4
2883,2016-11-23,2.913,-102.41
2884,2016-11-24,2.913,-102.42
2885,2016-11-25,2.913,-102.43
2886,2016-11-26,2.913,-102.44
2887,2016-11-27,2.913,-102.45
2888,2016-11-28,2.913,-102.46
2889,2016-11-29,2.913,-102.47
2890,2016-11-30,2.913,-102.48
2891,2016-12-01,0.566,-102.49
2892,2016-12-02,0.566,-102.5
2893,2016-12-03,0.566,-102.51
2894,2016-12-04,0.566,-102.52
2895,2016-12-05,0.566,
2896,2016-12-06,0.566,
2897,2016-12-07,0.566,-102.53
2898,2016-12-08,0.566,-102.54
2899,2016-12-09,0.566,-102.57
2900,2016-12-10,0.566,-102.58
2901,2016-12-11,0.566,-102.59
2902,2016-12-12,0.566,-102.6
2903,2016-12-13,0.566,-102.61
2904,2016-12-14,0.566,-102.62
2905,2016-12-15,0.566,-102.63
2906,2016-12-16,0.566,-102.64
2907,2016-12-17,0.566,-102.65
2908,2016-12-18,0.566,-102.66
2909,2016-12-19,0.566,-102.67
2910,2016-12-20,0.566,-102.68
2911,2016-12-21,0.566,-102.69
2912,2016-12-22,0.566,-102.7
2913,2016-12-23,0.566,-102.71
2914,2016-12-24,0.566,-102.72
2915,2016-12-25,0.566,-102.73
2916,2016-12-26,0.566,-102.74
2917,2016-12-27,0.566,-102.75
2918,2016-12-28,0.566,-102.76
2919,2016-12-29,0.566,-102.77
2920,2016-12-30,0.566,-102.78
2921,2016-12-31,0.566,-102.79
2922,2017-01-01,1.402,-102.8
2923,2017-01-02,1.402,-102.81
2924,2017-01-03,1.402,-102.82
2925,2017-01-04,1.402,-102.83
2926,2017-01-05,1.402,-102.84
2927,2017-01-06,1.402,-102.85
2928,2017-01-07,1.402,-102.86
2929,2017-01-08,1.402,-102.87
2930,2017-01-09,1.402,-102.88
2931,2017-01-10,1.402,-102.89
2932,2017-01-11,1.402,-102.9
2933,2017-01-12,1.402,-102.91
2934,2017-01-13,1.402,-102.92
2935,2017-01-14,1.402,-102.93
2936,2017-01-15,1.402,-102.94
2937,2017-01-16,1.402,-102.95
2938,2017-01-17,1.402,-102.96
2939,2017-01-18,1.402,-102.97
2940,2017-01-19,1.402,-102.98
2941,2017-01-20,1.402,-102.99
2942,2017-01-21,1.402,-103.0
2943,2017-01-22,1.402,-103.01
2944,2017-01-23,1.402,-103.02
2945,2017-01-24,1.402,-103.03
2946,2017-01-25,1.402,-103.04
2947,2017-01-26,1.402,
2948,2017-01-27,1.402,
2949,2017-01-28,1.402,-103.07
2950,2017-01-29,1.402,-103.08
2951,2017-01-30,1.402,-103.09
2952,2017-01-31,1.402,-103.1
2953,2017-02-01,1.733,-103.11
2954,2017-02-02,1.733,-103.12
2955,2017-02-03,1.733,-103.13
2956,2017-02-04,1.733,-103.14
2957,2017-02-05,1.733,-103.15
2958,2017-02-06,1.733,-103.16
2959,2017-02-07,1.733,-103.17
2960,2017-02-08,1.733,-103.18
2961,2017-02-09,1.733,-103.19
2962,2017-02-10,1.733,-103.2
2963,2017-02-11,1.733,-103.21
2964,2017-02-12,1.733,-103.22
2965,2017-02-13,1.733,-103.23
2966,2017-02-14,1.733,-103.24
2967,2017-02-15,1.733,-103.25
2968,2017-02-16,1.733,-103.26
2969,2017-02-17,1.733,-103.27
2970,2017-02-18,1.733,-103.28
2971,2017-02-19,1.733,-103.29
2972,2017-02-20,1.733,-103.3
2973,2017-02-21,1.733,-103.31
2974,2017-02-22,1.733,-103.32
2975,2017-02-23,1.733,-103.33
2976,2017-02-24,1.733,-103.34
2977,2017-02-25,1.733,-103.35
2978,2017-02-26,1.733,-103.36
2979,2017-02-27,1.733,-103.37
2980,2017-02-28,1.733,-103.38
2981,2017-03-01,1.429,-103.39
2982,2017-03-02,1.429,-103.4
2983,2017-03-03,1.429,-103.41
2984,2017-03-04,1.429,-103.42
2985,2017-03-05,1.429,-103.43
2986,2017-03-06,1.429,-103.44
2987,2017-03-07,1.429,-103.45
2988,2017-03-08,1.429,-103.46
2989,2017-03-09,1.429,-103.47
2990,2017-03-10,1.429,-103.48
2991,2017-03-11,1.429,-103.49
2992,2017-03-12,1.429,-103.5
2993,2017-03-13,1.429,-103.51
2994,2017-03-14,1.429,-103.52
2995,2017-03-15,1.429,-103.53
2996,2017-03-16,1.429,-103.54
2997,2017-03-17,1.429,-103.55
2998,2017-03-18,1.429,-103.56
2999,2017-03-19,1.429,-103.57
3000,2017-03-20,1.429,-103.58
3001,2017-03-21,1.429,-103.59
3002,2017-03-22,1.429,-103.6
3003,2017-03-23,1.429,-103.61
3004,2017-03-24,1.429,-103.62
3005,2017-03-25,1.429,-103.63
3006,2017-03-26,1.429,-103.64
3007,2017-03-27,1.429,-103.65
3008,2017-03-28,1.429,-103.66
3009,2017-03-29,1.429,-103.67
3010,2017-03-30,1.429,-103.68
3011,2017-03-31,1.429,-103.69
3012,2017-04-01,1.668,-103.7
3013,2017-04-02,1.668,-103.71
3014,2017-04-03,1.668,-103.72
3015,2017-04-04,1.668,-103.73
3016,2017-04-05,1.668,-103.74
3017,2017-04-06,1.668,-103.75
3018,2017-04-07,1.668,-103.76
3019,2017-04-08,1.668,-103.77
3020,2017-04-09,1.668,-103.78
3021,2017-04-10,1.668,-103.79
3022,2017-04-11,1.668,-103.8
3023,2017-04-12,1.668,-103.81
3024,2017-04-13,1.668,-103.82
3025,2017-04-14,1.668,-103.83
3026,2017-04-15,1.668,-103.84
3027,2017-04-16,1.668,-103.85
3028,2017-04-17,1.668,-103.86
3029,2017-04-18,1.668,-103.87
3030,2017-04-19,1.668,-103.88
3031,2017-04-20,1.668,-103.89
3032,2017-04-21,1.668,-103.9
3033,2017-04-22,1.668,-103.91
3034,2017-04-23,1.668,-103.92
3035,2017-04-24,1.668,-103.93
3036,2017-04-25,1.668,-103.94
3037,2017-04-26,1.668,-103.95
3038,2017-04-27,1.668,-103.96
3039,2017-04-28,1.668,-103.97
3040,2017-04-29,1.668,-103.98
3041,2017-04-30,1.668,-103.99
3042,2017-05-01,1.377,-104.0
3043,2017-05-02,1.377,-104.01
3044,2017-05-03,1.377,-104.02
3045,2017-05-04,1.377,-104.03
3046,2017-05-05,1.377,-104.04
3047,2017-05-06,1.377,-104.05
3048,2017-05-07,1.377,-104.06
3049,2017-05-08,1.377,
3050,2017-05-09,1.377,
3051,2017-05-10,1.377,-104.09
3052,2017-05-11,1.377,-104.1
3053,2017-05-12,1.377,-104.11
3054,2017-05-13,1.377,-104.12
3055,2017-05-14,1.377,-104.13
3056,2017-05-15,1.377,-104.14
3057,2017-05-16,1.377,-104.15
3058,2017-05-17,1.377,-104.16
3059,2017-05-18,1.377,-104.17
3060,2017-05-19,1.377,-104.18
3061,2017-05-20,1.377,-104.19
3062,2017-05-21,1.377,-104.2
3063,2017-05-22,1.377,-104.21
3064,2017-05-23,1.377,-104.22
3065,2017-05-24,1.377,-104.23
3066,2017-05-25,1.377,-104.24
3067,2017-05-26,1.377,-104.25
3068,2017-05-27,1.377,-104.26
3069,2017-05-28,1.377,-104.27
3070,2017-05-29,1.377,-104.28
3071,2017-05-30,1.377,-104.29
3072,2017-05-31,1.377,-104.3
3073,2017-06-01,0.867,-104.31
3074,2017-06-02,0.867,-104.32
3075,2017-06-03,0.867,-104.33
3076,2017-06-04,0.867,-104.34
3077,2017-06-05,0.867,-104.35
3078,2017-06-06,0.867,-104.36
3079,2017-06-07,0.867,-104.37
3080,2017-06-08,0.867,-104.38
3081,2017-06-09,0.867,-104.39
3082,2017-06-10,0.867,-104.4
3083,2017-06-11,0.867,-104.41
3084,2017-06-12,0.867,-104.42
3085,2017-06-13,0.867,-104.43
3086,2017-06-14,0.867,-104.44
3087,2017-06-15,0.867,-104.45
3088,2017-06-16,0.867,-104.46
3089,2017-06-17,0.867,-104.47
3090,2017-06-18,0.867,-104.48
3091,2017-06-19,0.867,-104.49
3092,2017-06-20,0.867,-104.5
3093,2017-06-21,0.867,-104.51
3094,2017-06-22,0.867,-104.52
3095,2017-06-23,0.867,-104.53
3096,2017-06-24,0.867,-104.54
3097,2017-06-25,0.867,-104.55
3098,2017-06-26,0.867,-104.56
3099,2017-06-27,0.867,-104.59
3100,2017-06-28,0.867,-104.6
3101,2017-06-29,0.867,
3102,2017-06-30,0.867,
3103,2017-07-01,0.721,-104.61
3104,2017-07-02,0.721,-104.62
3105,2017-07-03,0.721,-104.63
3106,2017-07-04,0.721,-104.64
3107,2017-07-05,0.721,-104.65
3108,2017-07-06,0.721,-104.66
