,Date,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
5622,2017-10-24,0.0,0.0,0.0,0.0,0.0,15.3,246.29,1.0
5623,2017-10-25,0.0,0.0,0.0,0.0,0.0,14.75,246.26,1.0
5624,2017-10-26,0.0,0.0,0.0,0.0,0.0,11.6,246.23,1.0
5625,2017-10-27,0.0,0.0,0.0,0.0,0.0,13.15,246.21,1.0
5626,2017-10-28,0.0,0.0,0.0,0.0,0.0,10.9,246.19,1.0
5627,2017-10-29,0.0,0.0,0.0,0.0,0.0,13.0,246.17,1.0
5628,2017-10-30,0.0,0.0,0.0,0.0,0.0,13.55,246.15,1.0
5629,2017-10-31,0.2,0.0,0.0,0.0,0.0,11.2,246.12,1.0
5630,2017-11-01,0.4,0.4,0.2,0.0,1.4,8.75,246.09,1.0
5631,2017-11-02,1.0,3.4,0.6,1.2,3.0,13.05,246.06,1.0
5632,2017-11-03,0.6,0.2,0.0,0.0,0.2,13.65,246.07,1.0
5633,2017-11-04,,,,,,10.9,246.05,1.0
5634,2017-11-05,,28.4,24.4,26.8,28.2,9.7,246.04,1.0
5635,2017-11-06,17.2,26.2,18.4,10.8,19.4,7.15,246.04,1.0
5636,2017-11-07,0.2,0.0,0.0,0.0,0.0,10.65,246.26,1.0
5637,2017-11-08,0.0,0.2,0.0,0.0,0.6,9.5,246.27,1.0
5638,2017-11-09,0.0,0.0,0.0,0.0,0.0,10.4,246.3,1.0
5639,2017-11-10,0.0,0.2,0.2,0.0,0.2,7.15,246.27,1.0
5640,2017-11-11,3.6,13.6,5.2,7.2,6.8,9.85,246.3,1.0
5641,2017-11-12,3.8,,,,,5.4,246.34,1.0
5642,2017-11-13,1.2,14.4,7.0,0.2,0.4,5.5,246.38,0.6
5643,2017-11-14,0.0,0.2,0.0,0.0,0.0,6.8,246.77,0.6
5644,2017-11-15,0.0,0.0,0.0,0.0,0.0,8.75,246.9,0.6
5645,2017-11-16,0.0,0.0,0.0,0.0,0.0,9.85,246.94,0.6
5646,2017-11-17,0.0,0.0,0.0,0.0,0.0,8.05,246.98,0.6
5647,2017-11-18,0.0,0.0,0.0,0.0,0.0,6.15,246.98,0.6
5648,2017-11-19,0.2,0.0,0.0,0.0,0.0,4.65,246.98,0.6
5649,2017-11-20,0.0,0.0,0.0,0.0,0.0,7.0,246.98,0.6
5650,2017-11-21,0.0,0.0,0.0,0.0,0.0,8.5,247.0,0.6
5651,2017-11-22,0.2,0.0,0.0,0.0,0.0,9.4,247.0,0.6
5652,2017-11-23,0.2,0.0,0.4,0.0,0.8,10.25,247.0,0.6
5653,2017-11-24,6.4,19.4,5.6,20.2,9.2,11.3,246.99,1.0
5654,2017-11-25,3.8,6.2,11.2,0.4,5.6,7.3,246.98,1.0
5655,2017-11-26,0.2,0.0,0.0,0.0,0.2,3.8,246.97,1.0
5656,2017-11-27,2.2,5.6,1.6,2.6,3.2,,247.02,1.0
5657,2017-11-28,22.2,16.6,18.2,18.0,23.4,5.35,247.01,1.0
5658,2017-11-29,2.8,5.8,7.2,4.8,2.8,3.85,247.08,1.0
5659,2017-11-30,1.0,1.6,0.8,0.2,0.8,,247.16,1.0
5660,2017-12-01,0.2,0.2,0.0,0.0,0.0,3.95,247.22,1.0
5661,2017-12-02,0.0,0.0,0.0,0.0,0.0,3.6,247.22,1.0
5662,2017-12-03,0.0,0.0,0.0,0.0,0.0,4.6,247.22,1.0
5663,2017-12-04,0.0,0.0,0.0,0.0,0.0,3.25,247.22,1.0
5664,2017-12-05,0.2,0.0,0.0,0.0,0.0,4.3,247.24,1.0
5665,2017-12-06,4.8,4.4,3.0,4.8,6.4,6.25,247.21,1.0
5666,2017-12-07,,,,,,8.15,247.22,1.0
5667,2017-12-08,5.8,3.6,4.8,6.8,8.0,2.35,247.23,1.0
5668,2017-12-09,,,,,,2.9,248.21,1.0
5669,2017-12-10,3.8,27.0,6.6,4.4,1.8,12.0,248.34,1.0
5670,2017-12-11,,,14.8,,21.8,10.25,249.16,1.0
5671,2017-12-12,2.0,2.2,1.4,2.4,5.0,7.6,249.6,1.0
5672,2017-12-13,12.8,16.4,7.8,12.2,17.6,8.4,250.0,5.24
5673,2017-12-14,4.2,6.4,3.0,4.6,5.4,7.55,250.05,6.07
5674,2017-12-15,3.4,3.4,2.8,1.2,1.6,3.3,250.17,7.0
5675,2017-12-16,0.2,0.0,0.0,0.0,0.0,4.7,250.2,6.97
5676,2017-12-17,0.2,0.0,0.0,0.0,0.0,,250.16,6.46
5677,2017-12-18,0.0,0.0,0.0,0.0,0.0,2.6,250.12,6.01
5678,2017-12-19,0.0,0.0,0.0,0.0,0.0,,250.04,5.45
5679,2017-12-20,0.2,0.0,0.0,0.0,0.0,4.55,249.98,5.45
5680,2017-12-21,0.0,0.0,0.0,0.0,0.0,6.35,249.94,5.2
5681,2017-12-22,0.2,0.0,0.0,0.0,0.0,7.0,249.88,5.2
5682,2017-12-23,0.0,0.0,0.0,0.0,0.0,4.35,249.84,2.7
5683,2017-12-24,0.6,0.2,0.4,0.0,1.0,8.2,249.82,2.7
5684,2017-12-25,6.0,18.2,6.0,8.2,9.0,7.75,249.79,2.7
5685,2017-12-26,,,,,,6.95,249.76,2.7
5686,2017-12-27,12.0,15.2,6.4,10.0,9.6,3.4,249.79,3.81
5687,2017-12-28,0.0,0.0,0.0,0.0,0.0,3.55,250.49,12.21
5688,2017-12-29,0.2,0.0,0.0,0.0,0.0,2.9,250.52,
5689,2017-12-30,0.6,1.0,0.6,0.0,1.2,6.65,250.42,
5690,2017-12-31,8.0,12.6,7.2,13.8,16.2,7.4,250.31,8.65
5691,2018-01-01,5.4,4.4,4.2,8.4,5.0,8.7,250.28,6.47
5692,2018-01-02,6.6,4.8,3.0,3.8,6.6,5.75,250.37,12.1
5693,2018-01-03,2.4,2.2,1.8,2.0,2.6,6.6,250.33,11.42
5694,2018-01-04,2.8,6.2,3.0,1.0,3.8,10.1,250.27,10.33
5695,2018-01-05,0.0,0.2,0.2,0.0,0.2,10.25,250.22,9.3
5696,2018-01-06,0.2,0.0,0.0,0.0,0.0,10.5,250.16,8.51
5697,2018-01-07,0.0,0.0,0.0,0.0,0.0,10.95,250.12,7.87
5698,2018-01-08,3.6,5.6,7.2,1.6,4.2,10.15,250.07,7.38
5699,2018-01-09,0.2,0.0,0.2,0.0,0.4,6.2,250.0,7.1
5700,2018-01-10,5.6,5.6,2.6,1.6,6.2,6.6,249.95,7.1
5701,2018-01-11,0.0,0.2,0.0,0.0,0.0,6.4,249.86,7.1
5702,2018-01-12,0.0,0.0,0.0,0.0,0.0,6.0,249.77,7.1
5703,2018-01-13,0.0,0.0,0.0,0.0,0.0,6.0,249.7,7.1
5704,2018-01-14,2.2,2.2,1.8,1.0,3.0,4.4,249.62,7.1
5705,2018-01-15,21.8,12.2,6.0,22.8,16.6,7.45,249.53,7.1
5706,2018-01-16,2.8,4.2,1.2,3.6,2.8,8.45,249.49,2.7
5707,2018-01-17,3.2,3.8,2.0,1.8,4.0,2.7,249.64,1.0
5708,2018-01-18,3.0,9.2,1.4,1.2,3.8,7.7,249.77,1.0
5709,2018-01-19,0.8,0.4,0.4,0.2,1.8,5.95,249.86,7.1
5710,2018-01-20,8.0,2.8,5.6,6.6,9.2,10.05,249.87,7.1
5711,2018-01-21,0.2,0.0,0.0,0.0,0.0,4.2,249.84,7.1
5712,2018-01-22,0.0,0.0,0.0,0.0,0.0,7.7,249.82,7.1
5713,2018-01-23,0.0,0.0,0.0,0.0,0.0,6.65,249.76,2.6
5714,2018-01-24,0.0,0.0,0.0,0.0,0.0,7.9,249.75,2.6
5715,2018-01-25,0.2,0.8,0.0,0.0,0.4,7.3,249.75,2.6
5716,2018-01-26,0.0,4.0,0.2,1.0,2.0,10.5,249.75,2.6
5717,2018-01-27,0.2,0.0,0.0,0.0,0.0,8.2,249.73,2.6
5718,2018-01-28,0.0,0.2,0.0,0.0,0.2,6.95,249.71,2.6
5719,2018-01-29,0.0,0.0,0.0,0.0,0.0,8.9,249.7,1.5
5720,2018-01-30,9.0,9.2,6.0,8.0,12.6,7.1,249.68,1.0
5721,2018-01-31,22.0,,8.4,16.4,15.0,7.8,249.69,1.0
5722,2018-02-01,,,,23.8,,4.4,249.76,0.6
5723,2018-02-02,14.0,8.6,11.6,7.0,13.2,,250.05,0.6
5724,2018-02-03,0.0,2.8,0.0,0.0,0.0,2.55,250.86,7.2
5725,2018-02-04,0.2,0.0,0.0,0.0,0.0,4.7,250.97,7.2
5726,2018-02-05,7.2,8.0,5.2,7.4,10.8,4.6,250.98,7.2
5727,2018-02-06,3.6,1.0,1.6,1.2,3.8,3.4,250.96,7.2
5728,2018-02-07,0.2,0.2,0.0,0.0,0.8,4.7,250.96,7.2
5729,2018-02-08,0.4,0.0,0.0,0.0,0.0,5.2,250.98,7.2
5730,2018-02-09,0.2,0.0,0.0,0.0,0.2,3.35,250.93,7.2
5731,2018-02-10,0.0,0.0,0.0,0.0,0.0,5.6,250.85,7.2
5732,2018-02-11,11.8,13.8,10.0,10.2,16.4,2.75,250.8,7.2
5733,2018-02-12,0.0,0.2,0.2,0.0,0.0,,250.74,7.2
5734,2018-02-13,0.0,0.0,0.0,0.0,0.0,,250.7,7.2
5735,2018-02-14,0.2,0.0,0.0,0.0,0.0,3.35,250.66,2.7
5736,2018-02-15,0.0,0.0,0.0,0.0,0.0,2.7,250.66,2.7
5737,2018-02-16,10.6,7.6,6.6,7.8,11.6,5.05,250.66,2.7
5738,2018-02-17,21.2,12.6,17.2,16.2,24.0,4.85,250.78,2.7
5739,2018-02-18,0.0,0.0,0.6,0.0,0.0,2.25,250.84,2.7
5740,2018-02-19,0.0,0.0,0.0,0.0,0.0,,250.88,2.7
5741,2018-02-20,0.6,0.6,2.4,0.0,0.2,,250.93,2.7
5742,2018-02-21,0.0,1.6,1.8,0.0,1.0,2.25,250.93,2.7
5743,2018-02-22,2.2,6.6,3.8,1.2,4.2,2.7,250.96,2.7
5744,2018-02-23,0.0,2.4,0.0,0.0,0.2,5.45,250.95,2.7
5745,2018-02-24,0.2,0.0,0.2,0.0,1.0,,250.95,2.7
5746,2018-02-25,0.0,0.0,0.0,0.0,0.2,,250.95,2.7
5747,2018-02-26,0.0,1.6,1.4,0.0,0.4,,250.95,2.7
5748,2018-02-27,0.0,0.0,0.0,0.0,0.0,,250.95,2.7
5749,2018-02-28,6.2,0.0,0.0,0.0,0.8,,250.95,2.7
5750,2018-03-01,,,21.8,,,2.6,250.88,7.2
5751,2018-03-02,20.8,19.8,13.8,22.2,,3.85,250.83,7.2
5752,2018-03-03,1.6,1.6,0.6,0.6,1.6,4.6,251.03,8.55
5753,2018-03-04,3.2,3.8,2.0,0.6,4.0,4.7,251.41,
5754,2018-03-05,4.2,2.6,1.2,0.8,5.6,6.15,251.47,
5755,2018-03-06,13.4,17.8,11.6,14.0,15.0,8.45,251.43,
5756,2018-03-07,0.0,0.0,0.0,0.0,0.0,8.3,251.39,
5757,2018-03-08,0.0,0.0,0.0,0.0,0.0,10.45,251.46,
5758,2018-03-09,0.0,13.8,0.6,1.2,2.0,7.75,251.41,
5759,2018-03-10,,,,,,10.35,251.38,11.99
5760,2018-03-11,13.2,15.0,3.6,7.0,11.6,9.85,251.27,12.0
5761,2018-03-12,2.6,5.6,3.4,1.2,12.8,8.7,251.74,
5762,2018-03-13,0.0,0.0,0.0,0.0,0.0,10.15,251.68,
5763,2018-03-14,15.8,,19.6,,27.0,6.95,251.59,
5764,2018-03-15,4.8,3.0,2.6,6.4,6.2,10.2,251.48,
5765,2018-03-16,4.8,13.8,3.6,6.0,8.8,8.4,251.77,
5766,2018-03-17,15.8,25.6,14.0,12.4,19.0,6.3,251.71,
5767,2018-03-18,5.6,8.4,4.8,8.0,11.8,2.65,251.62,
5768,2018-03-19,0.0,0.8,2.8,0.0,0.0,4.35,251.6,
5769,2018-03-20,0.2,1.2,0.8,0.0,0.0,2.6,251.55,
5770,2018-03-21,0.0,0.0,0.0,0.0,0.0,2.65,251.44,
5771,2018-03-22,0.0,0.0,0.0,0.0,0.0,5.65,251.35,11.05
5772,2018-03-23,0.0,0.0,0.0,0.0,0.0,6.85,251.23,9.41
5773,2018-03-24,0.0,0.0,0.0,0.0,0.0,6.85,251.13,8.15
5774,2018-03-25,0.0,0.0,0.0,0.0,0.0,9.1,251.07,7.5
5775,2018-03-26,0.0,0.0,0.0,0.0,0.0,9.9,251.0,7.22
5776,2018-03-27,0.0,0.0,0.0,0.0,0.0,10.7,250.93,7.2
5777,2018-03-28,0.2,1.0,0.0,0.0,0.0,12.5,250.84,1.0
5778,2018-03-29,0.0,0.8,0.0,0.0,0.0,14.15,250.89,1.0
5779,2018-03-30,16.2,22.6,8.2,,22.2,8.55,250.92,1.0
5780,2018-03-31,3.8,0.8,3.2,1.4,1.8,9.65,251.02,1.0
5781,2018-04-01,0.0,0.0,0.0,0.0,0.0,11.65,251.08,1.0
5782,2018-04-02,0.0,0.0,0.0,0.0,0.0,12.05,251.1,1.0
5783,2018-04-03,21.2,,,,,9.4,251.15,1.0
5784,2018-04-04,0.6,4.8,3.0,2.0,5.4,12.2,251.21,1.0
5785,2018-04-05,0.0,0.2,0.0,0.0,0.2,13.4,251.35,1.0
5786,2018-04-06,0.0,0.0,0.0,0.0,0.0,16.25,251.59,1.0
5787,2018-04-07,0.0,0.0,0.0,0.0,0.0,15.25,251.69,1.0
5788,2018-04-08,7.6,9.2,6.8,1.0,8.0,10.7,251.76,1.0
5789,2018-04-09,1.4,10.4,2.2,3.4,4.0,11.1,251.83,1.0
5790,2018-04-10,3.4,3.8,3.4,1.2,3.2,11.05,251.9,1.0
5791,2018-04-11,1.0,0.6,1.8,0.2,0.8,12.75,251.96,2.7
5792,2018-04-12,4.0,3.6,2.2,7.0,6.8,11.85,251.99,2.7
5793,2018-04-13,0.0,0.0,0.0,0.0,0.0,14.3,252.0,2.7
5794,2018-04-14,0.4,0.4,1.2,0.0,0.4,15.7,252.0,2.7
5795,2018-04-15,0.0,3.6,0.0,0.4,0.0,17.85,252.0,2.7
5796,2018-04-16,0.0,0.0,0.0,0.0,0.0,16.2,252.0,3.5
5797,2018-04-17,0.0,0.0,0.0,0.0,0.0,18.15,252.0,3.5
5798,2018-04-18,0.0,0.0,0.0,0.0,0.0,18.1,251.99,3.5
5799,2018-04-19,0.0,0.0,0.0,0.0,0.0,20.4,251.98,2.0
5800,2018-04-20,0.0,0.0,0.0,0.0,0.0,21.35,251.97,1.0
5801,2018-04-21,0.0,0.0,0.0,0.0,0.0,18.2,251.98,1.0
5802,2018-04-22,0.0,0.0,0.0,0.0,0.0,16.9,251.99,1.0
5803,2018-04-23,0.0,0.0,0.0,0.0,0.0,16.5,252.0,1.0
5804,2018-04-24,0.0,0.0,0.0,0.0,0.0,17.15,252.0,1.0
5805,2018-04-25,0.0,0.0,0.0,0.0,0.0,16.85,252.0,1.0
5806,2018-04-26,0.0,0.0,0.0,0.0,0.0,18.1,252.0,1.0
5807,2018-04-27,0.6,0.0,0.0,0.0,0.0,21.05,252.0,1.0
5808,2018-04-28,0.0,0.0,0.0,0.0,0.0,18.55,252.0,1.0
5809,2018-04-29,0.8,0.0,0.6,0.0,0.2,14.2,251.99,1.0
5810,2018-04-30,9.4,10.2,9.0,7.8,9.2,11.95,251.98,1.0
5811,2018-05-01,18.2,13.2,16.8,11.6,14.2,13.85,252.0,1.0
5812,2018-05-02,2.4,3.2,2.0,0.2,4.2,15.25,252.0,1.0
5813,2018-05-03,1.8,1.8,2.0,0.0,2.4,15.8,252.0,1.0
5814,2018-05-04,0.0,0.0,0.0,0.0,0.0,17.9,252.0,1.0
5815,2018-05-05,0.0,0.0,0.0,0.0,0.6,19.0,251.99,1.0
5816,2018-05-06,0.0,0.0,0.0,0.0,0.6,19.1,251.98,1.0
5817,2018-05-07,0.0,15.4,0.0,0.0,1.2,19.65,251.97,1.0
5818,2018-05-08,4.0,19.2,1.0,0.0,0.2,17.35,251.97,1.0
5819,2018-05-09,0.4,2.2,6.6,3.0,2.8,16.65,251.99,1.0
5820,2018-05-10,0.0,0.0,1.0,0.0,0.0,17.5,251.97,1.0
5821,2018-05-11,0.0,0.0,0.0,0.0,0.0,16.65,251.98,1.0
5822,2018-05-12,3.4,7.6,3.6,2.6,6.4,16.45,251.99,1.0
5823,2018-05-13,2.0,2.0,3.4,1.6,2.4,11.7,251.99,1.0
5824,2018-05-14,0.0,6.0,1.8,0.0,0.0,11.4,251.98,1.0
5825,2018-05-15,0.0,0.0,0.0,0.0,0.0,12.65,251.97,0.6
5826,2018-05-16,1.4,0.0,1.0,0.0,13.4,14.7,251.98,0.6
5827,2018-05-17,0.0,0.0,0.0,0.0,0.2,15.55,251.98,0.6
5828,2018-05-18,0.0,0.0,0.0,0.0,0.0,18.75,251.99,0.6
5829,2018-05-19,0.0,0.0,0.0,0.0,0.0,19.65,251.99,0.6
5830,2018-05-20,4.0,1.4,2.0,0.4,7.4,18.6,251.99,0.6
5831,2018-05-21,13.0,12.2,11.4,10.2,16.4,15.35,251.99,0.6
5832,2018-05-22,0.0,0.2,0.0,0.2,0.2,16.6,251.99,0.6
5833,2018-05-23,0.2,0.0,0.0,0.0,0.0,17.7,252.0,0.6
5834,2018-05-24,0.0,2.4,0.0,0.0,0.0,19.6,251.99,0.6
5835,2018-05-25,0.0,0.0,0.0,0.0,0.0,22.05,251.99,0.6
5836,2018-05-26,0.0,0.0,0.0,0.0,0.0,22.05,251.99,0.6
5837,2018-05-27,0.2,0.0,0.4,0.0,0.0,21.75,251.99,0.6
5838,2018-05-28,0.0,0.0,0.6,0.0,0.0,21.35,251.99,0.6
5839,2018-05-29,9.2,13.6,8.4,1.2,0.4,20.65,251.99,0.6
5840,2018-05-30,0.2,0.0,0.2,0.0,0.0,19.05,251.99,0.6
5841,2018-05-31,0.0,0.0,0.0,0.0,0.0,18.65,251.98,0.6
5842,2018-06-01,0.0,0.0,0.0,0.0,0.0,18.9,251.98,0.6
5843,2018-06-02,0.0,0.0,0.0,0.0,0.0,20.6,251.97,0.6
5844,2018-06-03,0.0,0.2,0.0,0.6,1.4,20.95,251.96,0.6
5845,2018-06-04,0.0,0.2,0.0,0.0,2.4,19.6,251.95,0.6
5846,2018-06-05,0.0,0.0,0.0,0.0,0.0,19.8,251.95,0.6
5847,2018-06-06,4.2,4.0,1.4,1.8,1.8,21.5,251.94,0.6
5848,2018-06-07,9.0,6.2,7.6,20.0,17.6,19.15,251.93,0.6
5849,2018-06-08,0.0,0.0,0.0,0.0,0.0,19.35,251.92,0.6
5850,2018-06-09,0.0,0.0,0.0,0.0,0.0,19.85,251.92,0.6
5851,2018-06-10,0.0,0.0,0.0,0.0,0.0,20.9,251.92,0.6
5852,2018-06-11,0.0,0.0,0.0,0.0,0.0,21.0,251.92,0.6
5853,2018-06-12,8.2,0.2,1.4,3.4,18.4,19.05,251.92,0.6
5854,2018-06-13,8.2,19.8,6.8,2.4,6.6,18.1,251.91,0.6
5855,2018-06-14,0.0,0.0,0.0,0.0,0.0,20.1,251.91,0.6
5856,2018-06-15,0.0,0.0,0.0,0.0,0.0,20.9,251.91,0.6
5857,2018-06-16,0.0,0.0,0.0,0.0,0.0,21.9,251.91,0.6
5858,2018-06-17,0.0,0.0,0.0,0.0,0.0,21.5,251.9,0.6
5859,2018-06-18,0.6,0.0,0.0,0.0,0.0,22.95,251.9,0.6
5860,2018-06-19,0.0,0.0,0.0,0.0,0.0,24.5,251.89,0.6
5861,2018-06-20,0.0,0.0,0.0,0.0,0.0,23.3,251.88,0.6
5862,2018-06-21,3.6,4.6,10.0,0.0,3.8,19.35,251.86,0.6
5863,2018-06-22,0.0,0.0,0.0,0.0,0.0,19.6,251.84,0.6
5864,2018-06-23,0.0,0.0,0.0,0.0,0.0,18.25,251.83,0.6
5865,2018-06-24,0.2,0.0,0.8,0.0,0.0,17.5,251.82,0.6
5866,2018-06-25,0.0,0.0,0.0,0.0,0.0,19.2,251.81,0.6
5867,2018-06-26,0.0,0.0,0.0,0.0,0.0,19.45,251.8,0.6
5868,2018-06-27,0.0,0.0,0.0,0.0,0.0,20.1,251.79,0.6
5869,2018-06-28,0.0,0.0,0.0,0.0,0.0,21.3,251.76,0.6
5870,2018-06-29,0.0,0.0,0.0,0.0,0.0,22.95,251.75,0.6
5871,2018-06-30,0.0,0.0,0.0,0.0,0.0,23.1,251.73,0.6
5872,2018-07-01,0.0,0.0,0.0,0.0,0.0,23.45,251.71,0.6
5873,2018-07-02,0.0,0.0,0.0,0.0,0.0,23.75,251.7,0.6
5874,2018-07-03,0.0,0.0,0.0,0.0,0.0,23.9,251.68,0.6
5875,2018-07-04,0.0,0.0,0.0,0.0,0.0,23.15,251.67,0.6
5876,2018-07-05,10.2,14.0,14.4,15.6,3.2,21.85,251.66,0.6
5877,2018-07-06,0.4,0.6,2.0,0.0,0.0,22.1,251.65,0.6
5878,2018-07-07,0.0,0.0,0.0,0.0,0.0,22.8,251.64,0.6
5879,2018-07-08,0.0,0.0,0.0,0.0,0.0,23.95,251.63,0.6
5880,2018-07-09,0.0,0.0,0.0,0.0,0.0,23.2,251.62,0.6
5881,2018-07-10,0.0,0.2,0.0,0.0,0.0,23.95,251.61,0.6
5882,2018-07-11,0.0,0.0,0.0,0.0,0.0,22.15,251.59,1.0
5883,2018-07-12,0.0,0.0,0.0,0.0,0.0,23.25,251.57,1.0
5884,2018-07-13,1.0,0.0,0.0,0.0,0.0,24.4,251.55,1.0
5885,2018-07-14,11.6,8.0,17.2,,8.2,24.45,251.54,1.0
5886,2018-07-15,0.6,14.2,1.2,0.0,1.4,21.1,251.53,1.0
5887,2018-07-16,0.0,0.0,0.0,0.0,0.0,23.15,251.52,1.0
5888,2018-07-17,0.0,0.2,0.0,0.0,0.0,24.05,251.49,1.0
5889,2018-07-18,0.0,0.0,0.0,0.0,0.0,23.6,251.47,1.0
5890,2018-07-19,0.0,0.0,0.0,0.0,0.0,23.35,251.45,1.0
5891,2018-07-20,0.0,1.2,0.0,0.0,0.0,23.1,251.43,1.0
5892,2018-07-21,9.6,0.0,8.6,9.0,12.8,22.25,251.41,1.0
5893,2018-07-22,14.4,24.0,,,,21.8,251.37,1.0
5894,2018-07-23,0.0,0.0,0.0,0.0,0.0,23.15,251.4,1.0
5895,2018-07-24,0.6,2.6,0.0,1.6,0.4,23.6,251.4,1.0
5896,2018-07-25,1.6,4.4,13.4,0.0,0.0,23.65,251.4,1.0
5897,2018-07-26,0.0,0.0,0.0,0.0,0.0,23.4,251.39,1.0
5898,2018-07-27,0.0,0.0,0.0,0.0,0.0,22.85,251.38,1.0
5899,2018-07-28,0.0,0.0,0.0,0.0,0.0,25.5,251.36,1.0
5900,2018-07-29,0.0,0.0,0.0,0.0,0.0,,251.34,1.0
5901,2018-07-30,0.0,0.0,0.0,0.0,0.0,,251.32,2.0
5902,2018-07-31,0.0,0.0,0.0,0.0,0.0,,251.29,2.0
5903,2018-08-01,4.4,2.2,0.0,0.6,16.8,,251.24,2.0
5904,2018-08-02,0.0,0.8,0.8,0.0,0.0,,251.2,2.0
5905,2018-08-03,0.0,0.0,0.0,0.0,0.0,,251.14,3.0
5906,2018-08-04,0.0,0.0,0.0,0.0,0.0,,251.09,3.0
5907,2018-08-05,0.0,0.0,0.0,0.0,0.0,,251.04,3.0
5908,2018-08-06,0.8,0.0,0.0,0.0,6.4,26.35,250.99,3.0
5909,2018-08-07,3.0,0.4,0.4,7.8,,24.9,250.93,3.0
5910,2018-08-08,0.2,0.0,0.0,0.0,0.0,24.25,250.86,3.0
5911,2018-08-09,0.0,0.0,0.0,0.0,0.0,24.6,250.82,3.0
5912,2018-08-10,0.0,0.0,0.0,0.0,0.0,24.3,250.75,3.0
5913,2018-08-11,0.0,0.0,0.0,0.0,0.0,24.0,250.68,3.0
5914,2018-08-12,1.2,0.0,0.4,5.0,2.8,22.4,250.62,3.0
5915,2018-08-13,1.8,3.4,1.2,0.2,10.8,22.2,250.57,3.0
5916,2018-08-14,5.0,2.8,8.4,1.6,6.2,21.8,250.5,3.0
5917,2018-08-15,0.2,0.0,0.0,0.0,0.0,24.3,250.44,3.0
5918,2018-08-16,0.0,0.0,0.0,0.0,0.0,23.15,250.38,3.0
5919,2018-08-17,0.0,0.0,0.0,0.0,0.0,24.0,250.32,3.0
5920,2018-08-18,0.0,0.0,0.0,0.0,0.0,24.95,250.27,3.0
5921,2018-08-19,0.0,0.0,0.0,0.0,0.0,26.4,250.2,3.0
5922,2018-08-20,0.0,0.0,0.0,0.0,0.0,26.3,250.13,3.0
5923,2018-08-21,0.0,0.0,0.0,0.0,0.2,26.1,250.09,3.0
5924,2018-08-22,2.8,1.0,0.0,,19.6,24.65,250.03,3.0
5925,2018-08-23,0.0,0.0,0.0,0.0,0.2,22.5,249.97,3.0
5926,2018-08-24,9.4,1.6,17.6,7.2,4.0,23.05,249.93,3.0
5927,2018-08-25,5.0,10.4,7.2,4.0,6.0,17.0,249.85,3.0
5928,2018-08-26,0.0,0.0,0.0,0.0,0.0,19.4,249.82,1.5
5929,2018-08-27,0.0,0.0,0.0,0.0,0.0,21.25,249.76,3.0
5930,2018-08-28,0.0,0.0,0.0,0.0,0.0,22.95,249.7,3.0
5931,2018-08-29,0.0,0.0,0.0,0.0,0.0,22.1,249.63,3.0
5932,2018-08-30,0.2,5.2,0.0,0.2,0.0,21.0,249.56,3.0
5933,2018-08-31,7.2,0.8,4.0,1.2,4.6,19.4,249.5,3.0
5934,2018-09-01,1.6,0.4,0.2,0.0,4.0,19.4,249.45,3.0
5935,2018-09-02,0.0,0.0,0.0,0.0,0.2,17.75,249.4,3.0
5936,2018-09-03,0.0,0.0,0.0,0.0,0.0,19.45,249.35,3.0
5937,2018-09-04,0.0,0.0,0.0,0.0,0.0,21.75,249.28,3.0
5938,2018-09-05,0.0,0.0,0.0,0.0,0.0,21.8,249.2,3.0
5939,2018-09-06,0.0,0.8,0.0,0.0,1.4,20.7,249.14,3.0
5940,2018-09-07,0.0,0.2,0.0,0.0,0.0,21.45,249.08,3.0
5941,2018-09-08,0.2,0.0,0.0,0.0,0.0,22.95,249.03,3.0
5942,2018-09-09,0.0,0.0,0.0,0.0,0.0,23.15,248.96,3.0
5943,2018-09-10,0.0,0.0,0.0,0.0,0.0,24.55,248.9,3.0
5944,2018-09-11,0.0,0.0,0.0,0.0,0.0,24.1,248.83,3.0
5945,2018-09-12,0.0,0.0,0.0,0.0,0.0,19.7,248.77,3.0
5946,2018-09-13,0.0,0.0,0.0,0.0,0.0,21.8,248.7,3.0
5947,2018-09-14,0.0,0.0,0.0,0.0,0.0,22.6,248.66,3.0
5948,2018-09-15,0.0,0.0,0.0,0.0,0.0,23.25,248.62,3.0
5949,2018-09-16,0.0,0.0,0.0,0.0,0.0,22.5,248.58,3.0
5950,2018-09-17,3.6,27.0,10.2,0.0,0.0,21.9,248.54,3.0
5951,2018-09-18,0.2,0.2,0.2,0.0,0.0,20.9,248.47,3.0
5952,2018-09-19,0.0,0.0,0.0,0.0,0.0,23.95,248.4,3.0
5953,2018-09-20,0.0,0.0,0.0,0.0,0.0,23.75,248.32,3.0
5954,2018-09-21,0.8,0.0,0.0,0.0,0.0,21.95,248.24,3.0
5955,2018-09-22,0.0,0.0,0.2,0.0,0.0,22.15,248.16,3.0
5956,2018-09-23,0.0,2.4,1.2,0.0,0.8,20.4,248.09,3.0
5957,2018-09-24,0.0,0.0,0.0,0.0,0.0,15.75,248.02,3.0
5958,2018-09-25,0.0,0.0,0.0,0.0,0.0,13.6,247.93,3.0
5959,2018-09-26,0.0,0.0,0.0,0.0,0.0,18.9,247.86,3.0
