,Date,Rainfall_Simignano,Rainfall_Siena_Poggio_al_Vento,Rainfall_Mensano,Rainfall_Montalcinello,Rainfall_Monticiano_la_Pineta,Rainfall_Sovicille,Rainfall_Ponte_Orgia,Rainfall_Scorgiano,Rainfall_Pentolina,Rainfall_Monteroni_Arbia_Biena,Depth_to_Groundwater_Podere_Casetta,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Temperature_Siena_Poggio_al_Vento,Temperature_Mensano,Temperature_Pentolina,Temperature_Monteroni_Arbia_Biena,Volume_Pozzo_1,Volume_Pozzo_3,Volume_Pozzo_4
7045,2019-04-16,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,,-11.2,-10.3,-13.0,13.0,11.35,12.15,9.45,-175.6251411,-177.5055157,-85.72806615
7046,2019-04-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,-11.1,-10.3,-13.0,14.75,13.2,12.85,11.85,-175.6251411,-177.5055157,-85.72806615
7047,2019-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.4,-9.6,-13.0,16.0,15.1,15.15,11.1,-175.6251411,-177.5055157,-85.72806615
7048,2019-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.4,-10.3,-13.0,16.75,15.5,15.55,11.75,-175.6251411,-177.5055157,-85.72806615
7049,2019-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.0,-10.0,-13.0,16.3,15.25,16.15,11.35,-175.6251411,-177.5055157,-85.72806615
7050,2019-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.4,-9.8,-13.0,17.5,17.25,16.85,13.6,-166.843884,-168.63024,-81.44166284
7051,2019-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.3,-9.7,-13.0,15.25,15.2,14.8,13.7,-175.6251411,-177.5055157,-85.72806615
7052,2019-04-23,,19.4,23.8,,,,,19.0,31.8,22.4,,-11.4,-10.0,-13.0,13.7,13.65,13.05,15.05,-175.6251411,-177.5055157,-85.72806615
7053,2019-04-24,6.8,1.2,4.8,7.8,6.4,4.4,3.8,2.4,5.2,1.0,,-11.5,-9.8,-13.0,16.95,16.15,15.95,15.05,-175.6251411,-177.5055157,-85.72806615
7054,2019-04-25,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,,-11.2,-10.4,-13.0,17.5,16.6,16.3,15.1,-175.6251411,-177.5055157,-85.72806615
7055,2019-04-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.5,-9.7,-13.0,14.2,14.0,13.75,12.5,-175.6251411,-177.5055157,-85.72806615
7056,2019-04-27,12.4,5.8,15.0,1.6,6.4,8.4,4.4,4.0,0.2,1.8,,-11.4,-9.8,-13.0,14.8,12.85,14.2,12.5,-175.6251411,-177.5055157,-85.72806615
7057,2019-04-28,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.2,,-11.4,-9.9,-13.0,12.7,10.5,12.05,11.35,-166.843884,-168.63024,-81.44166284
7058,2019-04-29,5.6,2.0,4.6,5.0,4.0,2.8,3.8,6.0,3.0,10.2,,-11.2,-10.2,-13.0,10.35,9.3,9.25,8.55,-175.6251411,-177.5055157,-85.72806615
7059,2019-04-30,4.8,1.8,2.0,0.8,2.6,2.6,3.2,1.2,1.2,5.6,,-11.1,-10.4,-13.0,12.95,10.4,11.55,10.45,-175.6251411,-177.5055157,-85.72806615
7060,2019-05-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.4,-9.5,-13.0,14.35,13.9,13.55,12.3,-167.5387325,-161.6783237,-109.6240098
7061,2019-05-02,14.2,2.8,2.0,0.2,6.4,,6.6,1.2,15.2,3.2,,-11.4,-9.7,-13.0,13.85,13.2,12.0,12.55,-167.5387325,-161.6783237,-109.6240098
7062,2019-05-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.6,-9.8,-13.0,14.5,14.55,13.85,14.05,-167.5387325,-161.6783237,-109.6240098
7063,2019-05-04,0.2,0.0,0.0,0.4,0.0,0.4,0.0,0.2,0.6,0.0,,-11.1,-10.2,-13.0,14.2,13.4,13.15,12.1,-167.5387325,-161.6783237,-109.6240098
7064,2019-05-05,2.4,0.0,7.6,3.8,8.0,0.8,0.0,5.4,0.0,0.8,,-11.6,-9.4,-13.0,8.4,8.55,7.4,9.3,-159.1617959,-153.5944075,-104.1428093
7065,2019-05-06,13.4,7.8,15.2,6.8,1.8,6.0,5.4,11.0,10.8,10.6,,-11.1,-10.6,-13.1,9.3,8.75,8.05,8.15,-167.5387325,-161.6783237,-109.6240098
7066,2019-05-07,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,,-11.2,-10.1,-13.1,11.85,11.0,10.35,8.85,-167.5387325,-161.6783237,-109.6240098
7067,2019-05-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.0,-10.7,-13.1,11.5,11.25,10.9,9.75,-167.5387325,-161.6783237,-109.6240098
7068,2019-05-09,4.4,2.2,2.6,4.2,6.4,2.6,2.6,5.2,6.0,0.6,,-11.1,-9.6,-13.0,15.25,13.05,14.15,13.3,-167.5387325,-161.6783237,-109.6240098
7069,2019-05-10,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.2,0.0,,-11.2,-10.1,-13.0,14.5,13.65,13.25,12.35,-167.5387325,-161.6783237,-109.6240098
7070,2019-05-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.5,-9.7,-13.0,15.15,14.15,14.1,12.3,-167.5387325,-161.6783237,-109.6240098
7071,2019-05-12,3.4,4.0,2.0,6.2,11.6,5.4,5.2,5.6,5.0,8.6,,-11.1,-9.6,-13.0,13.15,13.25,12.4,12.5,-159.1617959,-153.5944075,-104.1428093
7072,2019-05-13,3.0,2.4,4.2,4.4,7.4,2.0,6.8,1.2,5.2,3.2,,-11.1,-9.6,-13.0,13.35,11.95,12.1,13.45,-167.5387325,-161.6783237,-109.6240098
7073,2019-05-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.2,-9.7,-13.1,11.9,11.55,11.35,9.9,-167.5387325,-161.6783237,-109.6240098
7074,2019-05-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.1,-9.6,-13.1,9.4,8.65,8.55,8.2,-167.5387325,-161.6783237,-109.6240098
7075,2019-05-16,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.1,-10.0,-13.0,13.35,12.1,12.5,10.85,-167.5387325,-161.6783237,-109.6240098
7076,2019-05-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.3,-9.5,-13.0,13.7,12.85,12.65,11.9,-167.5387325,-161.6783237,-109.6240098
7077,2019-05-18,8.6,6.0,12.4,12.0,14.0,6.6,7.6,5.0,9.2,7.2,,-11.1,-10.5,-13.1,14.55,13.9,13.1,13.1,-167.5387325,-161.6783237,-109.6240098
7078,2019-05-19,16.4,,18.4,23.0,,16.0,16.4,17.4,12.4,14.4,,-11.3,-10.2,-13.1,13.7,13.1,12.65,13.4,-159.1617959,-153.5944075,-104.1428093
7079,2019-05-20,3.0,1.0,5.6,5.4,5.0,1.0,1.4,1.4,4.8,0.6,,-11.5,-9.4,-13.0,13.85,13.25,13.0,13.6,-167.5387325,-161.6783237,-109.6240098
7080,2019-05-21,2.6,3.8,0.8,1.6,4.0,3.6,2.2,,3.8,3.0,,-11.1,-10.3,-13.0,15.55,15.25,15.15,15.05,-167.5387325,-161.6783237,-109.6240098
7081,2019-05-22,11.6,10.8,1.2,19.8,6.0,4.0,1.2,12.8,6.2,10.0,,-11.2,-9.9,-13.0,16.25,15.1,14.55,15.1,-167.5387325,-161.6783237,-109.6240098
7082,2019-05-23,1.2,0.8,0.8,2.8,10.6,2.2,3.6,0.8,7.0,1.4,,-11.4,-9.7,-13.0,17.7,15.75,16.3,15.85,-167.5387325,-161.6783237,-109.6240098
7083,2019-05-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,,-11.3,-9.7,-13.0,18.0,16.0,16.35,15.4,-167.5387325,-161.6783237,-109.6240098
7084,2019-05-25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2,1.0,,-10.8,-9.3,-13.0,17.4,16.85,16.4,15.9,-167.5387325,-161.6783237,-109.6240098
7085,2019-05-26,5.2,3.6,4.0,2.6,3.2,3.8,3.8,9.8,4.0,4.8,,-11.5,-9.7,-13.0,15.9,14.5,14.45,16.1,-159.1617959,-153.5944075,-104.1428093
7086,2019-05-27,11.2,6.4,9.8,13.8,14.8,9.0,9.2,8.4,14.2,9.0,,-11.0,-10.4,-13.1,17.15,16.45,15.85,17.15,-167.5387325,-161.6783237,-109.6240098
7087,2019-05-28,10.8,20.8,7.8,,,10.2,9.6,19.4,,,,-11.1,-9.9,-13.0,16.05,15.4,15.3,16.35,-167.5387325,-161.6783237,-109.6240098
7088,2019-05-29,0.4,8.8,2.4,0.0,0.4,1.4,0.4,0.6,1.2,1.2,,-11.2,-9.5,-13.0,15.45,14.5,13.55,15.85,-167.5387325,-161.6783237,-109.6240098
7089,2019-05-30,5.2,3.6,2.6,11.0,10.4,16.2,5.4,4.0,7.2,9.0,,-11.1,-9.8,-13.0,14.9,15.2,14.2,14.75,-167.5387325,-161.6783237,-109.6240098
7090,2019-05-31,4.2,2.4,0.0,2.0,1.0,0.4,1.0,0.8,0.8,0.2,,-11.1,-9.2,,17.5,16.5,15.85,14.6,-167.5387325,-161.6783237,-109.6240098
7091,2019-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.8,-9.1,,20.15,17.8,17.15,15.25,,-247.7938213,
7092,2019-06-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.8,-9.2,,21.8,19.65,20.65,17.85,,-235.4041302,
7093,2019-06-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,-10.9,-9.3,,20.7,18.0,19.75,18.05,,-247.7938213,
7094,2019-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.9,-9.4,,20.95,19.25,19.8,17.35,,-247.7938213,
7095,2019-06-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.9,-9.4,,20.95,19.45,19.3,17.45,,-247.7938213,
7096,2019-06-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,-10.9,-9.2,,19.9,18.65,19.0,16.95,,-247.7938213,
7097,2019-06-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.8,-9.4,,20.25,19.6,19.25,17.85,,-247.7938213,
7098,2019-06-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.7,-9.4,,,21.9,22.15,19.65,,-247.7938213,
7099,2019-06-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.8,-9.6,,,23.6,24.15,22.55,,-235.4041302,
7100,2019-06-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.8,-9.9,,,,25.3,22.6,,-247.7938213,
7101,2019-06-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.9,-9.6,,,21.3,21.25,20.85,,-247.7938213,
7102,2019-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,-10.9,-9.3,,,19.35,21.0,20.25,,-247.7938213,
7103,2019-06-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.9,-9.5,,22.1,21.15,21.3,18.95,,-247.7938213,
7104,2019-06-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.0,-9.2,,,24.1,24.75,22.0,,-247.7938213,
7105,2019-06-15,0.2,0.0,0.4,0.2,0.2,0.0,0.0,0.0,0.2,0.4,,-10.6,-9.2,,,20.5,21.45,21.3,,-247.7938213,
7106,2019-06-16,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,,-10.8,-9.2,,,19.8,20.85,20.15,,-235.4041302,
7107,2019-06-17,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.2,,-10.8,-9.3,,,22.55,22.4,21.7,,-247.7938213,
7108,2019-06-18,,0.0,1.8,2.6,0.4,6.8,1.8,0.0,,0.0,,-11.0,-9.3,,,23.85,23.0,22.4,,-247.7938213,
7109,2019-06-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.7,-9.0,,,22.9,22.85,22.3,,-247.7938213,
7110,2019-06-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.7,-9.0,,,22.75,21.95,20.6,,-247.7938213,
7111,2019-06-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.7,-9.1,,,22.45,22.15,21.35,,-247.7938213,
7112,2019-06-22,0.6,0.8,0.0,1.6,0.2,1.4,0.2,0.2,0.8,0.6,,-10.7,-9.2,,,23.0,21.2,22.55,,-247.7938213,
7113,2019-06-23,0.4,2.0,1.2,0.0,3.0,1.8,0.2,1.0,0.2,1.6,,-10.8,-9.2,,,22.35,21.55,22.25,,-235.4041302,
7114,2019-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.1,-9.1,,,,24.6,22.75,,-247.7938213,
7115,2019-06-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.8,-9.2,,,,,24.05,,-247.7938213,
7116,2019-06-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.7,-9.0,,,,,24.7,,-247.7938213,
7117,2019-06-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.6,-9.1,,,,,,,-247.7938213,
7118,2019-06-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.5,-9.1,,,,,,,-247.7938213,
7119,2019-06-29,10.2,0.0,1.6,0.0,0.0,2.4,0.0,16.4,0.0,0.0,,-10.6,-9.1,,,,,25.45,,-247.7938213,
7120,2019-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.7,-9.1,,,,,24.05,,-235.4041302,
7121,2019-07-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.9,-8.9,,,,,24.35,-222.1808301,-228.5084351,-60.51032508
7122,2019-07-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.6,-9.1,,,,25.35,23.9,-222.1808301,-228.5084351,-60.51032508
7123,2019-07-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.6,-9.1,,,,,25.3,-222.1808301,-228.5084351,-60.51032508
7124,2019-07-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.5,-9.2,,,,25.7,24.85,-222.1808301,-228.5084351,-60.51032508
7125,2019-07-05,0.0,0.0,0.0,0.0,0.0,3.0,0.2,0.0,29.4,0.0,,-10.5,-9.1,,,,25.7,25.0,-222.1808301,-228.5084351,-60.51032508
7126,2019-07-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.6,-9.0,,,,25.55,24.95,-222.1808301,-228.5084351,-60.51032508
7127,2019-07-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.7,-9.0,,,,24.55,24.6,-211.0717886,-217.0830134,-57.48480882
7128,2019-07-08,0.4,0.2,1.0,1.0,0.4,0.0,0.4,1.0,1.0,0.2,,-10.8,-9.0,,,,25.45,,-222.1808301,-228.5084351,-60.51032508
7129,2019-07-09,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,-10.9,-8.8,,,,,,-222.1808301,-228.5084351,-60.51032508
7130,2019-07-10,0.4,0.0,0.0,4.2,1.6,0.2,0.2,0.0,0.6,0.0,,-10.5,-9.3,,,23.7,22.65,22.1,-222.1808301,-228.5084351,-60.51032508
7131,2019-07-11,0.0,0.0,0.0,0.0,0.4,14.2,1.2,0.0,7.2,0.0,,-10.6,-9.1,,,22.45,21.3,20.45,-222.1808301,-228.5084351,-60.51032508
7132,2019-07-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.7,-9.0,,,24.0,23.05,23.3,-222.1808301,-228.5084351,-60.51032508
7133,2019-07-13,5.0,0.0,0.0,7.4,1.2,3.8,1.2,6.4,7.8,0.0,,-10.7,-8.8,,,,22.6,23.3,-222.1808301,-228.5084351,-60.51032508
7134,2019-07-14,8.2,0.0,17.4,8.8,3.6,4.4,5.0,0.4,3.6,0.0,,-10.7,-9.0,,,23.2,23.6,21.2,-211.0717886,-217.0830134,-57.48480882
7135,2019-07-15,3.0,1.4,4.0,2.0,1.6,3.6,2.0,3.6,2.6,2.8,,-10.6,-9.8,,19.1,18.3,17.55,19.35,-222.1808301,-228.5084351,-60.51032508
7136,2019-07-16,1.2,0.6,6.4,2.8,4.6,1.6,3.0,1.6,2.2,2.6,,-10.9,-9.2,,22.4,20.6,20.7,20.55,-222.1808301,-228.5084351,-60.51032508
7137,2019-07-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.9,-9.1,,,23.15,22.3,20.0,-222.1808301,-228.5084351,-60.51032508
7138,2019-07-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.8,-9.5,,,23.1,22.0,21.3,-222.1808301,-228.5084351,-60.51032508
7139,2019-07-19,20.4,0.0,0.0,0.0,0.0,8.0,1.0,1.4,0.0,0.0,,-10.8,-9.7,,,23.85,23.1,22.15,-222.1808301,-228.5084351,-60.51032508
7140,2019-07-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.9,-9.6,,,,23.75,23.1,-222.1808301,-228.5084351,-60.51032508
7141,2019-07-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.0,-9.8,,,,24.4,23.8,-211.0717886,-217.0830134,-57.48480882
7142,2019-07-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.1,-9.7,,,,25.5,24.6,-222.1808301,-228.5084351,-60.51032508
7143,2019-07-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.9,-9.1,-12.5,,,,,-222.1808301,-228.5084351,-60.51032508
7144,2019-07-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.7,-9.3,-12.4,,,,,-222.1808301,-228.5084351,-60.51032508
7145,2019-07-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.8,-9.3,-12.4,,,,,-222.1808301,-228.5084351,-60.51032508
7146,2019-07-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.7,-9.1,-12.4,,,,,-222.1808301,-228.5084351,-60.51032508
7147,2019-07-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.9,-9.7,-12.4,,23.6,23.05,24.35,-222.1808301,-228.5084351,-60.51032508
7148,2019-07-28,,,,,,,,,,,,-11.4,-10.3,-12.5,19.3,18.6,18.0,19.9,-211.0717886,-217.0830134,-57.48480882
7149,2019-07-29,4.4,4.8,2.8,2.0,4.2,2.0,7.0,0.8,7.0,9.0,,-10.9,-9.9,-12.5,,21.6,21.8,22.8,-222.1808301,-228.5084351,-60.51032508
7150,2019-07-30,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.2,0.0,,-10.8,-9.8,-12.5,,22.8,22.55,23.05,-222.1808301,-228.5084351,-60.51032508
7151,2019-07-31,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,,-11.2,-9.5,-12.4,,23.5,23.25,23.4,-222.1808301,-228.5084351,-60.51032508
7152,2019-08-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.7,-9.0,-12.6,,23.95,23.15,22.55,-222.2903064,-110.4671,-138.5642227
7153,2019-08-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.7,-10.0,-12.5,,,23.85,24.0,-222.2903064,-110.4671,-138.5642227
7154,2019-08-03,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,,-10.6,-10.2,-12.5,,,23.6,23.85,-222.2903064,-110.4671,-138.5642227
7155,2019-08-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.7,-9.1,-12.6,,,24.5,23.5,-211.175791,-104.943745,-131.6360115
7156,2019-08-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.7,-9.2,-12.6,,,23.3,23.0,-222.2903064,-110.4671,-138.5642227
7157,2019-08-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.0,-9.4,-12.5,,,24.35,24.05,-222.2903064,-110.4671,-138.5642227
7158,2019-08-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.5,-9.5,-12.6,,,24.1,23.4,-222.2903064,-110.4671,-138.5642227
7159,2019-08-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.9,-9.5,-12.4,,,25.45,,-222.2903064,-110.4671,-138.5642227
7160,2019-08-09,0.4,0.0,0.0,0.0,0.0,7.2,0.4,0.0,3.8,0.0,,-11.1,-9.4,-12.4,,,25.45,,-222.2903064,-110.4671,-138.5642227
7161,2019-08-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.6,-10.0,-12.5,,,,,-222.2903064,-110.4671,-138.5642227
7162,2019-08-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.7,-9.2,-12.5,,,,,-211.175791,-104.943745,-131.6360115
7163,2019-08-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.7,-9.2,-12.6,,,,,-222.2903064,-110.4671,-138.5642227
7164,2019-08-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.8,-9.1,-12.5,,,25.7,,-222.2903064,-110.4671,-138.5642227
7165,2019-08-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.6,-9.5,-12.4,,22.9,22.7,22.3,-222.2903064,-110.4671,-138.5642227
7166,2019-08-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.6,-9.5,-12.4,,22.9,23.4,22.25,-222.2903064,-110.4671,-138.5642227
7167,2019-08-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.0,-9.4,-12.4,,23.95,23.3,22.5,-222.2903064,-110.4671,-138.5642227
7168,2019-08-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.1,-9.4,-12.4,,23.75,24.05,23.1,-222.2903064,-110.4671,-138.5642227
7169,2019-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.6,-9.0,-12.5,,,23.55,23.5,-211.175791,-104.943745,-131.6360115
7170,2019-08-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-11.0,-8.9,-12.5,,,24.35,24.0,-222.2903064,-110.4671,-138.5642227
7171,2019-08-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.9,-9.1,-12.4,,,,25.15,-222.2903064,-110.4671,-138.5642227
7172,2019-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.3,,-12.4,,,,25.4,-222.2903064,-110.4671,-138.5642227
7173,2019-08-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.4,,-12.3,,,25.15,,-222.2903064,-110.4671,-138.5642227
7174,2019-08-23,12.2,2.4,0.0,2.4,13.0,15.4,4.6,2.6,31.4,1.0,,-10.5,,-12.4,,23.7,23.35,24.75,-222.2903064,-110.4671,-138.5642227
7175,2019-08-24,2.0,10.0,1.8,4.2,5.0,7.6,12.8,3.2,5.2,5.2,,-10.5,,-12.5,,23.95,22.1,23.5,-222.2903064,-110.4671,-138.5642227
7176,2019-08-25,0.2,1.8,0.0,0.0,1.6,1.0,2.0,0.0,0.6,3.0,,-10.7,,-12.6,,,24.05,23.7,-211.175791,-104.943745,-131.6360115
7177,2019-08-26,0.0,0.0,4.8,0.0,4.2,0.0,0.0,0.0,0.0,6.6,,-10.7,,-12.5,,,24.25,23.95,-222.2903064,-110.4671,-138.5642227
7178,2019-08-27,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,,-10.5,,-12.5,,,25.0,24.7,-222.2903064,-110.4671,-138.5642227
7179,2019-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.4,,-12.4,,,25.0,24.4,-222.2903064,-110.4671,-138.5642227
7180,2019-08-29,1.4,0.0,0.0,0.0,0.0,0.2,5.0,0.6,0.0,,,-10.4,,-12.4,,,24.9,24.6,-222.2903064,-110.4671,-138.5642227
7181,2019-08-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,,-10.4,,-12.4,,,25.55,25.2,-222.2903064,-110.4671,-138.5642227
7182,2019-08-31,0.0,0.0,0.0,0.0,0.0,12.8,0.0,2.2,0.0,0.0,,-10.4,,-12.4,,,25.05,24.8,-222.2903064,-110.4671,-138.5642227
7183,2019-09-01,1.6,0.0,0.0,1.0,0.0,0.0,0.0,0.4,4.8,0.0,,-10.4,,-12.4,,,23.05,23.25,-260.033069,0.0,-215.0810789
7184,2019-09-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.5,,-12.4,,,22.4,23.05,-273.71902,0.0,-226.4011357
7185,2019-09-03,9.8,1.6,0.0,1.6,0.0,9.2,0.0,5.8,0.2,0.4,,-10.5,,-12.4,,22.4,22.1,22.2,-273.71902,0.0,-226.4011357
7186,2019-09-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.4,,-12.4,22.1,21.4,21.25,20.35,-273.71902,0.0,-226.4011357
7187,2019-09-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,-10.3,,-12.3,,22.25,20.65,19.85,-273.71902,0.0,-226.4011357
7188,2019-09-06,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.4,,-10.2,,-12.3,20.35,19.7,19.7,20.2,-273.71902,0.0,-226.4011357
7189,2019-09-07,1.4,2.2,6.4,7.2,,1.8,9.0,7.4,6.8,6.6,,-10.6,,-12.5,20.15,19.35,18.35,19.0,-273.71902,0.0,-226.4011357
