,Date,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
6629,2018-02-24,5.8,30.2,2.0,33.8,21.8,,,-313.37,3.95,5.75,3.65,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6630,2018-02-25,1.6,2.8,0.8,5.6,8.6,,,-313.38,,,,-0.20799426,-1.687679847,-3.335620128,-20.18705166
6631,2018-02-26,7.0,0.0,7.8,0.0,3.6,,,-313.46,,,,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6632,2018-02-27,0.0,1.2,0.0,0.4,0.0,,,-313.46,,,,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6633,2018-02-28,0.2,0.6,0.0,1.4,0.0,,,-313.41,,,,-0.218941327,-1.776505102,-3.511179082,-21.24952806
6634,2018-03-01,0.2,11.5,4.2,5.0,0.0,,,-313.47,1.5,1.3,1.0,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6635,2018-03-02,12.4,,24.4,35.8,7.4,,,-313.56,5.5,6.35,5.35,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6636,2018-03-03,12.2,30.7,31.8,37.6,7.6,,,-313.57,5.8,5.45,5.05,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6637,2018-03-04,21.0,31.6,27.6,33.4,6.8,,,-313.55,6.5,6.55,5.2,-0.263568158,-1.3070359,-3.135011026,-18.21977419
6638,2018-03-05,4.4,10.2,6.8,12.6,9.8,,,-313.62,3.8,5.05,3.55,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6639,2018-03-06,17.6,24.2,20.2,27.6,12.2,,,-313.65,5.2,6.25,5.5,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6640,2018-03-07,5.2,6.8,6.8,6.4,8.8,,,-313.59,5.35,5.0,5.1,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6641,2018-03-08,13.4,23.5,20.2,26.0,17.4,,,-313.5,7.25,7.35,7.05,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6642,2018-03-09,0.0,0.0,0.0,0.0,3.2,,,-313.44,7.2,7.35,5.75,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6643,2018-03-10,0.0,0.0,0.0,0.0,0.0,,,-313.44,5.9,5.2,5.4,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6644,2018-03-11,6.8,6.8,8.0,7.8,3.6,,,-313.5,8.55,8.85,8.6,-0.263568158,-1.3070359,-3.135011026,-18.21977419
6645,2018-03-12,,,,,15.0,,,-313.53,6.2,7.5,6.2,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6646,2018-03-13,1.8,18.1,10.2,16.4,7.6,,,-313.49,7.45,6.4,6.3,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6647,2018-03-14,0.0,0.0,0.0,0.0,0.2,,,-313.45,7.85,5.6,5.85,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6648,2018-03-15,0.0,0.2,0.0,0.0,0.0,,,-313.47,5.15,4.1,4.1,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6649,2018-03-16,15.0,20.0,29.4,23.4,9.8,,,-313.48,8.85,8.95,8.45,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6650,2018-03-17,1.8,3.2,2.8,3.6,3.8,,,-313.52,5.85,5.15,5.05,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6651,2018-03-18,11.2,8.6,6.2,8.4,1.4,,,-313.54,3.3,4.45,2.95,-0.263568158,-1.3070359,-3.135011026,-18.21977419
6652,2018-03-19,17.8,27.6,20.6,29.4,21.0,,,-313.48,3.35,3.25,3.55,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6653,2018-03-20,22.4,6.8,14.4,16.6,8.8,,,-313.42,2.6,2.8,2.15,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6654,2018-03-21,,6.4,,,5.4,,,-313.34,,1.8,,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6655,2018-03-22,0.0,1.0,0.0,0.0,0.0,,,-313.33,,0.75,0.45,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6656,2018-03-23,0.0,14.2,0.0,,0.0,,,-313.37,0.65,1.7,1.25,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6657,2018-03-24,0.0,0.0,0.0,,1.0,,,-313.34,2.65,2.3,1.95,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6658,2018-03-25,0.0,0.0,2.0,26.0,0.2,,,-313.3,3.15,2.8,2.45,-0.263568158,-1.3070359,-3.135011026,-18.21977419
6659,2018-03-26,0.0,0.0,0.0,0.0,0.0,,,-313.25,5.35,4.7,5.5,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6660,2018-03-27,0.0,0.0,0.0,0.0,0.0,,,-313.19,7.15,5.65,5.9,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6661,2018-03-28,0.0,0.0,0.0,0.0,0.0,,,-313.18,6.35,5.8,5.1,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6662,2018-03-29,0.0,0.4,2.0,14.0,0.2,,,-313.19,9.5,9.35,8.65,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6663,2018-03-30,0.0,0.2,2.0,2.0,0.2,,,-313.2,10.85,10.05,10.0,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6664,2018-03-31,,14.0,,,4.6,,,-313.28,5.9,5.45,5.6,-0.277440166,-1.375827263,-3.300011606,-19.17870968
6665,2018-04-01,14.0,17.8,6.8,19.6,5.2,,,-313.23,7.0,7.2,6.35,-0.251116667,-0.150514943,-3.530877391,-18.61784667
6666,2018-04-02,0.0,0.6,0.0,0.6,2.6,,,-313.13,7.1,5.35,5.95,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6667,2018-04-03,0.0,0.0,0.2,0.0,0.0,,,-313.12,8.9,8.9,8.5,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6668,2018-04-04,5.2,6.8,9.6,7.8,2.8,,,-313.13,8.3,8.45,7.65,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6669,2018-04-05,16.8,25.2,16.4,26.6,9.0,,,-313.15,9.2,8.95,8.05,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6670,2018-04-06,0.0,0.0,0.0,0.2,0.2,,,-313.11,10.8,9.85,9.8,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6671,2018-04-07,0.0,0.0,0.0,0.0,0.0,,,-313.12,11.7,9.75,9.9,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6672,2018-04-08,0.0,0.0,0.0,0.0,0.0,,,-313.14,13.65,12.65,11.8,-0.251116667,-0.150514943,-3.530877391,-18.61784667
6673,2018-04-09,11.0,8.8,8.8,9.2,4.2,,,-313.21,9.05,7.9,8.55,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6674,2018-04-10,7.0,25.0,10.0,27.6,6.4,,,-313.16,8.95,8.25,8.35,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6675,2018-04-11,0.4,0.4,0.4,0.4,0.6,,,-313.19,9.0,8.0,8.4,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6676,2018-04-12,0.2,1.0,0.8,1.4,1.2,,,-313.18,9.65,9.8,8.35,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6677,2018-04-13,10.2,15.4,7.0,16.8,2.8,,,-313.11,10.1,9.35,9.6,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6678,2018-04-14,0.0,0.2,0.2,0.0,0.0,,,-313.07,12.45,11.35,11.2,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6679,2018-04-15,0.0,0.0,0.0,0.0,0.0,,,-313.13,13.9,13.05,12.3,-0.251116667,-0.150514943,-3.530877391,-18.61784667
6680,2018-04-16,0.0,0.0,0.0,0.0,0.6,,,-313.1,13.75,12.8,12.45,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6681,2018-04-17,0.0,0.0,0.0,0.0,0.0,,,-313.02,13.95,12.7,12.8,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6682,2018-04-18,0.2,0.2,0.6,0.2,1.2,,,-312.96,12.95,14.25,12.65,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6683,2018-04-19,0.2,0.0,0.0,0.0,0.2,,,-312.95,14.55,13.75,14.4,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6684,2018-04-20,0.0,0.0,0.0,0.0,0.0,,,-312.98,16.5,14.95,15.2,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6685,2018-04-21,0.0,0.0,0.0,0.0,0.0,,,-313.0,17.15,15.5,15.05,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6686,2018-04-22,0.0,0.0,0.2,0.0,0.0,,,-313.01,17.3,14.85,15.35,-0.251116667,-0.150514943,-3.530877391,-18.61784667
6687,2018-04-23,0.0,0.0,0.0,0.0,0.0,,,-313.0,16.9,15.5,15.1,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6688,2018-04-24,0.0,0.0,0.0,0.0,0.0,,,-313.0,17.1,13.75,14.7,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6689,2018-04-25,0.0,0.0,0.0,0.0,0.0,,,-313.01,16.2,13.85,14.45,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6690,2018-04-26,0.0,0.0,0.0,0.0,0.0,,,-313.04,15.15,13.35,14.65,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6691,2018-04-27,0.0,0.0,0.0,0.0,0.0,,,-313.05,16.8,14.6,15.3,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6692,2018-04-28,0.0,0.0,0.0,0.0,0.0,,,-313.04,17.95,15.15,16.15,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6693,2018-04-29,0.0,0.0,0.0,0.0,0.0,,,-313.05,17.8,16.15,18.05,-0.251116667,-0.150514943,-3.530877391,-18.61784667
6694,2018-04-30,0.0,0.0,0.0,0.0,0.0,,,-313.05,11.8,12.3,12.0,-0.264333333,-0.158436782,-3.716713043,-19.59773333
6695,2018-05-01,0.0,0.0,0.0,0.0,0.0,,,-313.06,8.6,8.5,7.7,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6696,2018-05-02,,19.2,22.2,19.4,11.6,,,-313.12,11.7,12.65,12.3,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6697,2018-05-03,0.2,0.6,0.4,0.6,0.6,,,-313.16,12.15,12.65,11.95,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6698,2018-05-04,7.8,10.4,10.0,12.0,9.4,,,-313.1,12.8,13.55,12.6,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6699,2018-05-05,6.6,23.3,16.6,19.6,5.8,,,-313.03,13.65,13.2,13.85,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6700,2018-05-06,10.4,11.0,23.6,14.2,8.4,,,-313.01,14.3,13.05,13.4,-0.274317972,-1.70087212,-3.67923693,
6701,2018-05-07,1.0,0.0,0.2,0.4,0.6,,,-313.02,16.0,15.0,15.1,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6702,2018-05-08,,28.3,23.0,29.2,12.6,,,-313.07,14.7,13.65,14.35,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6703,2018-05-09,3.6,,26.0,,10.8,,,-313.09,13.55,11.95,13.25,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6704,2018-05-10,2.0,6.3,25.8,12.0,1.4,,,-313.05,12.85,12.5,12.45,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6705,2018-05-11,10.0,8.0,17.0,10.0,1.6,,,-313.0,13.75,14.05,13.5,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6706,2018-05-12,0.0,10.5,0.0,16.4,0.0,,,-313.0,14.15,14.45,13.6,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6707,2018-05-13,0.0,2.6,0.0,1.8,0.6,,,-313.03,14.4,13.2,13.2,-0.274317972,-1.70087212,-3.67923693,
6708,2018-05-14,16.0,13.4,18.8,14.2,8.4,,,-313.04,10.45,9.7,9.55,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6709,2018-05-15,2.6,3.8,8.6,3.8,4.6,,,-313.04,8.65,8.8,7.65,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6710,2018-05-16,5.2,0.6,1.2,1.6,1.0,,,-313.0,9.7,9.7,9.3,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6711,2018-05-17,1.4,3.2,7.4,4.2,3.4,,,-312.98,10.35,9.45,9.9,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6712,2018-05-18,2.4,2.4,4.8,2.4,2.4,,,-312.97,13.65,12.0,12.9,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6713,2018-05-19,0.0,0.0,0.0,0.2,0.0,,,-312.97,15.55,13.05,13.8,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6714,2018-05-20,0.0,0.0,0.0,0.0,0.0,,,-312.97,15.45,13.9,14.65,-0.274317972,-1.70087212,-3.67923693,
6715,2018-05-21,13.2,1.2,12.0,2.8,2.6,,,-312.98,16.15,14.65,15.1,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6716,2018-05-22,20.4,26.1,26.2,22.8,9.4,,,-312.97,14.35,12.95,13.35,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6717,2018-05-23,0.2,0.0,0.2,0.0,0.2,,,-312.95,15.35,13.95,14.65,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6718,2018-05-24,12.6,0.4,2.2,0.8,1.8,,,-312.92,16.05,15.45,15.15,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6719,2018-05-25,0.0,0.0,0.2,0.0,0.0,,,-312.92,18.2,16.55,16.5,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6720,2018-05-26,0.0,0.0,0.0,0.0,0.2,,,-312.89,19.8,18.1,18.7,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6721,2018-05-27,0.0,0.0,0.0,0.2,0.2,,,-312.88,19.8,17.6,18.7,-0.274317972,-1.70087212,-3.67923693,
6722,2018-05-28,0.0,0.0,0.0,0.0,0.0,,,-312.88,19.05,16.75,17.55,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6723,2018-05-29,0.0,0.6,0.4,0.4,0.4,,,-312.9,19.65,18.4,18.55,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6724,2018-05-30,0.0,0.0,0.4,0.4,0.2,,,-312.91,20.15,18.05,19.15,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6725,2018-05-31,0.2,2.6,1.4,1.0,1.0,,,-312.89,17.85,16.55,17.45,-0.28875576,-1.790391705,-3.872880979,-18.91226847
6726,2018-06-01,0.0,0.0,0.6,0.4,0.0,,,-312.88,16.9,16.45,16.25,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6727,2018-06-02,0.0,0.0,0.0,0.0,0.0,,,-312.87,17.85,16.85,16.35,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6728,2018-06-03,0.0,0.0,0.0,0.0,0.0,,,-312.88,19.65,17.15,17.85,-0.297442361,-2.157908621,-4.142221667,-18.49860056
6729,2018-06-04,0.0,0.0,0.0,0.0,0.0,,,-312.93,18.6,17.25,17.2,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6730,2018-06-05,0.0,0.0,0.0,0.0,0.2,,,-312.94,17.05,16.2,16.1,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6731,2018-06-06,0.0,0.0,0.0,0.2,0.2,,,-312.9,16.55,15.25,16.0,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6732,2018-06-07,0.0,0.0,0.0,0.0,0.0,,,-312.89,18.7,17.6,17.85,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6733,2018-06-08,9.6,16.1,11.2,19.0,7.6,,,-312.92,16.75,15.15,15.7,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6734,2018-06-09,20.0,2.0,33.6,7.4,9.2,,,-312.9,16.0,16.6,15.55,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6735,2018-06-10,0.0,0.0,0.0,0.0,0.0,,,-312.89,19.4,18.25,18.4,-0.297442361,-2.157908621,-4.142221667,-18.49860056
6736,2018-06-11,0.0,0.0,0.0,0.0,0.2,,,-312.9,21.35,18.7,19.95,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6737,2018-06-12,0.0,0.0,0.0,0.0,0.0,,,-312.93,19.1,16.5,17.95,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6738,2018-06-13,12.2,18.1,17.2,20.0,8.4,,,-312.95,15.05,14.2,14.25,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6739,2018-06-14,9.2,12.9,18.4,16.4,8.8,,,-312.95,16.75,16.4,16.3,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6740,2018-06-15,10.6,0.0,6.0,0.0,4.4,,,-312.92,15.55,14.85,15.45,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6741,2018-06-16,0.0,0.0,0.2,0.2,0.4,,,-312.89,17.1,15.9,16.7,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6742,2018-06-17,0.0,0.0,0.0,0.0,0.0,,,-312.87,19.2,17.8,18.25,-0.297442361,-2.157908621,-4.142221667,-18.49860056
6743,2018-06-18,0.0,0.0,0.0,0.0,0.2,,,-312.85,19.8,19.0,18.95,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6744,2018-06-19,0.0,0.0,0.2,0.0,0.0,,,-312.83,19.5,19.95,19.2,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6745,2018-06-20,0.0,0.0,0.0,0.0,0.0,,,-312.81,20.55,18.75,19.55,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6746,2018-06-21,0.2,12.9,6.6,7.8,6.6,,,-312.83,19.95,18.5,19.35,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6747,2018-06-22,0.0,0.4,1.2,1.4,0.4,,,-312.86,20.45,17.6,18.55,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6748,2018-06-23,0.0,0.0,0.0,0.0,0.2,,,-312.85,16.4,14.95,15.75,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6749,2018-06-24,0.0,0.0,0.0,0.0,0.0,,,-312.85,16.7,14.7,14.85,-0.297442361,-2.157908621,-4.142221667,-18.49860056
6750,2018-06-25,0.0,0.0,0.0,0.0,0.0,,,-312.86,16.2,15.15,16.0,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6751,2018-06-26,0.6,5.4,1.2,7.6,4.8,,,-312.85,14.75,14.25,14.9,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6752,2018-06-27,0.0,0.0,0.0,0.0,0.0,,,-312.86,16.6,15.95,16.8,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6753,2018-06-28,0.0,0.0,0.4,0.0,0.0,,,-312.89,17.65,16.25,16.2,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6754,2018-06-29,0.0,0.0,0.2,0.0,0.0,,,-312.88,18.1,16.9,17.2,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6755,2018-06-30,0.0,0.0,0.0,0.0,0.0,-39.48,-52.71,-312.87,22.35,20.4,21.0,-0.313097222,-2.271482759,-4.360233333,-19.47221111
6756,2018-07-01,0.0,0.0,0.0,0.0,0.0,-39.48,-52.71,-312.86,22.1,19.4,20.7,-0.284325806,-2.645890968,-4.299541012,
6757,2018-07-02,0.0,0.0,0.0,0.0,0.0,-39.48,-52.71,-312.85,21.4,19.55,19.95,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6758,2018-07-03,0.0,0.0,0.0,0.0,0.0,-39.48,-52.71,-312.84,21.3,19.8,19.75,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6759,2018-07-04,0.0,0.0,0.2,0.2,0.4,-39.48,-52.71,-312.83,21.8,20.4,20.7,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6760,2018-07-05,0.0,0.0,0.0,0.0,0.0,-39.48,-52.71,-312.84,21.7,18.9,19.65,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6761,2018-07-06,0.0,0.0,0.2,0.0,0.0,-39.48,-52.71,-312.86,20.9,20.85,19.75,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6762,2018-07-07,0.0,0.0,0.0,0.2,0.0,-39.49,-52.71,-312.85,20.45,19.05,19.75,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6763,2018-07-08,1.4,3.8,0.6,2.6,1.4,-39.49,-52.71,-312.85,20.75,19.65,19.2,-0.284325806,-2.645890968,-4.299541012,
6764,2018-07-09,0.0,0.0,0.0,0.0,0.4,-39.49,-52.72,-312.85,20.45,19.35,19.35,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6765,2018-07-10,0.0,0.0,0.0,0.0,0.0,-39.49,-52.72,-312.87,21.65,18.95,19.75,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6766,2018-07-11,0.0,0.0,0.0,0.0,0.0,-39.49,-52.72,-312.89,21.05,19.9,19.9,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6767,2018-07-12,0.0,0.0,0.0,0.0,0.0,-39.49,-52.72,-312.87,20.8,19.5,19.9,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6768,2018-07-13,0.0,0.0,0.0,0.0,0.0,-39.5,-52.72,-312.85,21.65,19.75,20.35,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6769,2018-07-14,0.0,0.0,0.0,0.0,0.0,-39.5,-52.72,-312.86,23.85,20.95,21.55,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6770,2018-07-15,0.0,0.0,0.0,0.0,0.0,-39.5,-52.72,-312.88,23.8,21.05,22.5,-0.284325806,-2.645890968,-4.299541012,
6771,2018-07-16,0.0,0.0,0.0,0.0,0.0,-39.5,-52.72,-312.9,20.65,19.0,19.8,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6772,2018-07-17,,32.8,,35.2,11.0,-39.49,-52.72,-312.93,19.0,19.65,19.1,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6773,2018-07-18,0.0,2.0,0.0,1.4,1.2,-39.49,-52.72,-312.89,22.55,19.85,20.65,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6774,2018-07-19,0.0,0.0,0.0,0.0,0.0,-39.5,-52.72,-312.9,22.65,19.75,20.9,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6775,2018-07-20,0.0,0.0,0.0,0.0,0.0,-39.5,-52.72,-312.91,23.15,20.05,20.9,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6776,2018-07-21,0.0,0.0,0.0,0.0,0.0,-39.5,-52.72,-312.93,21.35,19.3,19.4,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6777,2018-07-22,0.0,0.0,0.2,0.2,0.4,-39.5,-52.72,-312.95,21.4,19.5,19.2,-0.284325806,-2.645890968,-4.299541012,
6778,2018-07-23,0.4,0.8,1.0,0.8,1.4,-39.5,-52.73,-312.96,18.75,19.0,18.45,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6779,2018-07-24,0.2,0.0,0.0,0.0,0.2,-39.51,-52.73,-312.94,21.8,20.0,21.6,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6780,2018-07-25,0.0,0.0,0.0,0.0,0.0,-39.51,-52.73,-312.95,23.4,21.55,21.9,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6781,2018-07-26,0.0,0.6,0.0,0.0,0.0,-39.51,-52.73,-312.95,22.9,20.8,21.45,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6782,2018-07-27,0.0,3.1,0.0,4.0,1.4,-39.51,-52.73,-312.95,22.8,20.7,20.65,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6783,2018-07-28,0.0,0.0,0.0,0.0,0.0,-39.51,-52.73,-312.96,22.55,21.15,20.8,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6784,2018-07-29,0.0,0.0,0.0,0.0,0.0,-39.52,-52.73,-312.95,23.25,22.35,22.95,-0.284325806,-2.645890968,-4.299541012,
6785,2018-07-30,0.0,0.0,0.0,0.0,0.2,-39.52,-52.74,-312.95,,23.5,,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6786,2018-07-31,2.2,0.0,0.0,0.0,0.0,-39.52,-52.74,-312.95,,23.35,,-0.299290323,-2.785148387,-4.525832644,-17.99791883
6787,2018-08-01,0.0,0.0,0.0,0.0,0.0,-39.52,-52.74,-312.95,,,,0.0,0.0,-4.480930038,-18.69546306
6788,2018-08-02,0.0,0.0,0.0,0.0,0.0,-39.52,-52.74,-312.95,,,,0.0,0.0,-4.480930038,-18.69546306
6789,2018-08-03,0.0,0.4,0.0,0.0,0.6,-39.52,-52.74,-312.98,22.75,21.75,22.25,0.0,0.0,-4.480930038,-18.69546306
6790,2018-08-04,0.4,0.0,3.8,0.0,1.0,-39.53,-52.74,-312.99,24.1,22.0,22.85,0.0,0.0,-4.480930038,-18.69546306
6791,2018-08-05,11.4,4.0,1.4,2.8,3.0,-39.53,-52.74,-312.99,24.2,22.5,22.85,0.0,0.0,-4.256883536,
6792,2018-08-06,0.0,0.0,0.0,0.2,0.2,-39.53,-52.74,-312.99,24.75,22.5,,0.0,0.0,-4.480930038,-18.69546306
6793,2018-08-07,0.0,0.0,0.0,0.0,0.0,-39.53,-52.74,-313.0,23.95,21.85,22.15,0.0,0.0,-4.480930038,-18.69546306
6794,2018-08-08,1.8,15.5,0.4,7.6,7.2,-39.53,-52.74,-313.01,21.55,20.95,21.35,0.0,0.0,-4.480930038,-18.69546306
6795,2018-08-09,0.0,,2.6,,10.6,-39.53,-52.74,-313.0,22.05,21.0,20.7,0.0,0.0,-4.480930038,-18.69546306
6796,2018-08-10,24.4,1.6,20.4,2.8,0.4,-39.53,-52.74,-312.99,22.95,20.3,21.55,0.0,0.0,-4.480930038,-18.69546306
6797,2018-08-11,0.0,0.0,0.0,0.0,0.0,-39.53,,-313.0,23.2,21.7,22.15,0.0,0.0,-4.480930038,-18.69546306
6798,2018-08-12,0.0,0.0,0.0,0.0,0.0,-39.53,,-313.03,23.05,20.75,21.5,0.0,0.0,-4.256883536,
6799,2018-08-13,0.0,0.0,0.0,0.0,0.0,-39.53,,-313.06,21.1,18.7,19.45,0.0,0.0,-4.480930038,-18.69546306
6800,2018-08-14,4.4,,,,11.4,-39.53,,-313.09,18.9,19.45,19.0,0.0,0.0,-4.480930038,-18.69546306
6801,2018-08-15,24.6,,27.8,37.0,,-39.52,,-313.09,19.2,18.5,18.6,0.0,0.0,-4.480930038,-18.69546306
6802,2018-08-16,0.0,5.0,1.8,5.4,,-39.53,,-313.08,20.85,19.7,20.45,0.0,0.0,-4.480930038,-18.69546306
6803,2018-08-17,0.0,0.0,0.0,0.0,0.0,-39.53,,-313.08,21.3,19.45,20.25,0.0,0.0,-4.480930038,-18.69546306
6804,2018-08-18,0.0,0.0,0.2,0.0,0.0,-39.54,,-313.08,21.2,19.25,19.55,0.0,0.0,-4.480930038,-18.69546306
6805,2018-08-19,0.6,0.6,4.6,1.6,0.2,-39.53,,-313.08,21.9,20.1,21.05,0.0,0.0,-4.256883536,
6806,2018-08-20,,10.2,19.6,16.4,14.6,-39.53,,-313.1,22.25,21.2,20.85,0.0,0.0,-4.480930038,-18.69546306
